Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-qd1r,branch-4d91,branch-6e1m,branch-6mdr,branch-751i,branch-lwwt,branch-7gxz,branch-bbdp,branch-qi5c,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,VS_Puzzle,Clicks,Prompt
27,1627649640544,30/07/2021 12:54:00,1627649640464,1,30/07/2021 13:54:00,53563,19,task-3u5y,,14707463,5n9bzcon,4381159,,complete,,,computer,Desktop or Laptop,Chromium OS 13729.84.0,Chrome 89.0.4389.130,1366x768,1366x649,,Visual Search Click on Location,8,oneFirst,,,,,152,Right,152,Right,Spreadsheet1,Spreadsheet1,8,2,2,Screen 2,Zone1,timelimit_screen,10006.726999999999,,,,,0,1,0,,,1,,2,Task_paced,Image5_three.PNG,3,
28,1627649642189,30/07/2021 12:54:02,1627649642233,1,30/07/2021 13:54:02,53563,19,task-3u5y,,14707463,5n9bzcon,4381159,,complete,,,computer,Desktop or Laptop,Chromium OS 13729.84.0,Chrome 89.0.4389.130,1366x768,1366x649,,Visual Search Click on Location,8,oneFirst,,,,,152,Right,152,Right,Spreadsheet1,Spreadsheet1,11,1,1,Screen 1,advancementZone,continue_button,1747.6749999914318,,,,,0,1,0,,,,,,End,,,
29,1627649642392,30/07/2021 12:54:02,1627649642240,1,30/07/2021 13:54:02,53563,19,task-3u5y,,14707463,5n9bzcon,4381159,,complete,,,computer,Desktop or Laptop,Chromium OS 13729.84.0,Chrome 89.0.4389.130,1366x768,1366x649,,Visual Search Click on Location,8,oneFirst,,,,,152,Right,152,Right,Spreadsheet1,,,END TASK,,,,,87653,,,,,0,1,0,,,,,,,,,
1,1627665158702,30/07/2021 17:12:38,1627665159360,-4,30/07/2021 13:12:39,53563,19,task-3u5y,,14719122,gr8kvtsj,4384320,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 92.0.4515.107,1280x1024,1280x1024,,Visual Search Click on Location,8,oneFirst,,,,,168,Right,168,Right,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,
2,1627665163406,30/07/2021 17:12:43,1627665164134,-4,30/07/2021 13:12:44,53563,19,task-3u5y,,14719122,gr8kvtsj,4384320,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 92.0.4515.107,1280x1024,1280x1024,,Visual Search Click on Location,8,oneFirst,,,,,168,Right,168,Right,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,4754.100000023842,,,,,0,1,0,,,,,,Instructions,,,
3,1627665163853,30/07/2021 17:12:43,1627665164568,-4,30/07/2021 13:12:44,53563,19,task-3u5y,,14719122,gr8kvtsj,4384320,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 92.0.4515.107,1280x1024,1280x1024,,Visual Search Click on Location,8,oneFirst,,,,,168,Right,168,Right,Spreadsheet1,Spreadsheet1,5,1,1,Screen 2,fixation,fixation,449.85399999999936,,,,,0,1,0,,,,,1,Task,Image4.PNG,1,
4,1627665167875,30/07/2021 17:12:47,1627665168614,-4,30/07/2021 13:12:48,53563,19,task-3u5y,,14719122,gr8kvtsj,4384320,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 92.0.4515.107,1280x1024,1280x1024,,Visual Search Click on Location,8,oneFirst,,,,,168,Right,168,Right,Spreadsheet1,Spreadsheet1,5,1,2,Screen 1,advancementZone,click_painting,4041.899999976158,,,click,1,0,1,0,503,90,,,1,Task,Image4.PNG,1,
5,1627665168109,30/07/2021 17:12:48,1627665168850,-4,30/07/2021 13:12:48,53563,19,task-3u5y,,14719122,gr8kvtsj,4384320,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 92.0.4515.107,1280x1024,1280x1024,,Visual Search Click on Location,8,oneFirst,,,,,168,Right,168,Right,Spreadsheet1,Spreadsheet1,5,1,2,Screen 1,advancementZone,click_painting,4277.399999976158,,,click limit reached,1,0,1,0,,,,,1,Task,Image4.PNG,1,
6,1627665168565,30/07/2021 17:12:48,1627665169300,-4,30/07/2021 13:12:49,53563,19,task-3u5y,,14719122,gr8kvtsj,4384320,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 92.0.4515.107,1280x1024,1280x1024,,Visual Search Click on Location,8,oneFirst,,,,,168,Right,168,Right,Spreadsheet1,Spreadsheet1,4,2,1,Screen 2,fixation,fixation,449.871000000001,,,,,0,1,0,,,,,1,Task,Image3.PNG,1,
7,1627665173187,30/07/2021 17:12:53,1627665173834,-4,30/07/2021 13:12:53,53563,19,task-3u5y,,14719122,gr8kvtsj,4384320,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 92.0.4515.107,1280x1024,1280x1024,,Visual Search Click on Location,8,oneFirst,,,,,168,Right,168,Right,Spreadsheet1,Spreadsheet1,4,2,2,Screen 1,advancementZone,click_painting,4530.600000023842,,,click,1,0,1,0,593,258,,,1,Task,Image3.PNG,1,
8,1627665173361,30/07/2021 17:12:53,1627665174082,-4,30/07/2021 13:12:54,53563,19,task-3u5y,,14719122,gr8kvtsj,4384320,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 92.0.4515.107,1280x1024,1280x1024,,Visual Search Click on Location,8,oneFirst,,,,,168,Right,168,Right,Spreadsheet1,Spreadsheet1,4,2,2,Screen 1,advancementZone,click_painting,4778.700000047684,,,click limit reached,1,0,1,0,,,,,1,Task,Image3.PNG,1,
9,1627665173799,30/07/2021 17:12:53,1627665174532,-4,30/07/2021 13:12:54,53563,19,task-3u5y,,14719122,gr8kvtsj,4384320,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 92.0.4515.107,1280x1024,1280x1024,,Visual Search Click on Location,8,oneFirst,,,,,168,Right,168,Right,Spreadsheet1,Spreadsheet1,3,3,1,Screen 2,fixation,fixation,449.85099999999875,,,,,0,1,0,,,,,1,Task,Image2.PNG,1,
10,1627665179767,30/07/2021 17:12:59,1627665180520,-4,30/07/2021 13:13:00,53563,19,task-3u5y,,14719122,gr8kvtsj,4384320,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 92.0.4515.107,1280x1024,1280x1024,,Visual Search Click on Location,8,oneFirst,,,,,168,Right,168,Right,Spreadsheet1,Spreadsheet1,3,3,2,Screen 1,advancementZone,click_painting,5984.800000071526,,,click,1,0,1,0,172,219,,,1,Task,Image2.PNG,1,
11,1627665180019,30/07/2021 17:13:00,1627665180763,-4,30/07/2021 13:13:00,53563,19,task-3u5y,,14719122,gr8kvtsj,4384320,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 92.0.4515.107,1280x1024,1280x1024,,Visual Search Click on Location,8,oneFirst,,,,,168,Right,168,Right,Spreadsheet1,Spreadsheet1,3,3,2,Screen 1,advancementZone,click_painting,6228,,,click limit reached,1,0,1,0,,,,,1,Task,Image2.PNG,1,
12,1627665180478,30/07/2021 17:13:00,1627665181213,-4,30/07/2021 13:13:01,53563,19,task-3u5y,,14719122,gr8kvtsj,4384320,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 92.0.4515.107,1280x1024,1280x1024,,Visual Search Click on Location,8,oneFirst,,,,,168,Right,168,Right,Spreadsheet1,Spreadsheet1,2,4,1,Screen 2,fixation,fixation,449.86399999999776,,,,,0,1,0,,,,,1,Task,Image1.PNG,1,
13,1627665184023,30/07/2021 17:13:04,1627665184740,-4,30/07/2021 13:13:04,53563,19,task-3u5y,,14719122,gr8kvtsj,4384320,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 92.0.4515.107,1280x1024,1280x1024,,Visual Search Click on Location,8,oneFirst,,,,,168,Right,168,Right,Spreadsheet1,Spreadsheet1,2,4,2,Screen 1,advancementZone,click_painting,3523.8000000715256,,,click,1,0,1,0,512,118,,,1,Task,Image1.PNG,1,
14,1627665184242,30/07/2021 17:13:04,1627665184978,-4,30/07/2021 13:13:04,53563,19,task-3u5y,,14719122,gr8kvtsj,4384320,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 92.0.4515.107,1280x1024,1280x1024,,Visual Search Click on Location,8,oneFirst,,,,,168,Right,168,Right,Spreadsheet1,Spreadsheet1,2,4,2,Screen 1,advancementZone,click_painting,3762.5,,,click limit reached,1,0,1,0,,,,,1,Task,Image1.PNG,1,
15,1627665186867,30/07/2021 17:13:06,1627665187612,-4,30/07/2021 13:13:07,53563,19,task-3u5y,,14719122,gr8kvtsj,4384320,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 92.0.4515.107,1280x1024,1280x1024,,Visual Search Click on Location,8,oneFirst,,,,,168,Right,168,Right,Spreadsheet1,Spreadsheet1,6,1,1,Screen 1,advancementZone,continue_button,2620.3000000715256,,,,,0,1,0,,,,,,Break,,,
16,1627665188530,30/07/2021 17:13:08,1627665189272,-4,30/07/2021 13:13:09,53563,19,task-3u5y,,14719122,gr8kvtsj,4384320,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 92.0.4515.107,1280x1024,1280x1024,,Visual Search Click on Location,8,oneFirst,,,,,168,Right,168,Right,Spreadsheet1,Spreadsheet1,7,1,1,Screen 1,Zone1,continue_button,1653.8999999761581,,,,,0,1,0,,,,,,Prompt,,,Find three Ys within 10 seconds
17,1627665188980,30/07/2021 17:13:08,1627665189710,-4,30/07/2021 13:13:09,53563,19,task-3u5y,,14719122,gr8kvtsj,4384320,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 92.0.4515.107,1280x1024,1280x1024,,Visual Search Click on Location,8,oneFirst,,,,,168,Right,168,Right,Spreadsheet1,Spreadsheet1,10,1,1,Screen 1,fixation,fixation,449.867000000002,,,,,0,1,0,,,,,2,Task_paced,Image6_many.PNG,10,
18,1627665190919,30/07/2021 17:13:10,1627665191660,-4,30/07/2021 13:13:11,53563,19,task-3u5y,,14719122,gr8kvtsj,4384320,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 92.0.4515.107,1280x1024,1280x1024,,Visual Search Click on Location,8,oneFirst,,,,,168,Right,168,Right,Spreadsheet1,Spreadsheet1,10,1,2,Screen 2,advancementZone,click_painting,1945.7000000476837,,,click,1,0,1,0,91,172,,,2,Task_paced,Image6_many.PNG,10,
19,1627665191591,30/07/2021 17:13:11,1627665192329,-4,30/07/2021 13:13:12,53563,19,task-3u5y,,14719122,gr8kvtsj,4384320,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 92.0.4515.107,1280x1024,1280x1024,,Visual Search Click on Location,8,oneFirst,,,,,168,Right,168,Right,Spreadsheet1,Spreadsheet1,10,1,2,Screen 2,advancementZone,click_painting,2615.600000023842,,,click,2,0,1,0,152,50,,,2,Task_paced,Image6_many.PNG,10,
20,1627665193655,30/07/2021 17:13:13,1627665194396,-4,30/07/2021 13:13:14,53563,19,task-3u5y,,14719122,gr8kvtsj,4384320,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 92.0.4515.107,1280x1024,1280x1024,,Visual Search Click on Location,8,oneFirst,,,,,168,Right,168,Right,Spreadsheet1,Spreadsheet1,10,1,2,Screen 2,advancementZone,click_painting,4681.700000047684,,,click,3,0,1,0,413,149,,,2,Task_paced,Image6_many.PNG,10,
21,1627665195532,30/07/2021 17:13:15,1627665196271,-4,30/07/2021 13:13:16,53563,19,task-3u5y,,14719122,gr8kvtsj,4384320,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 92.0.4515.107,1280x1024,1280x1024,,Visual Search Click on Location,8,oneFirst,,,,,168,Right,168,Right,Spreadsheet1,Spreadsheet1,10,1,2,Screen 2,advancementZone,click_painting,6557.600000023842,,,click,4,0,1,0,353,33,,,2,Task_paced,Image6_many.PNG,10,
22,1627665198964,30/07/2021 17:13:18,1627665199708,-4,30/07/2021 13:13:19,53563,19,task-3u5y,,14719122,gr8kvtsj,4384320,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 92.0.4515.107,1280x1024,1280x1024,,Visual Search Click on Location,8,oneFirst,,,,,168,Right,168,Right,Spreadsheet1,Spreadsheet1,10,1,2,Screen 2,Zone1,timelimit_screen,9997.027000000002,,,,,0,1,0,,,1,,2,Task_paced,Image6_many.PNG,10,
23,1627665200630,30/07/2021 17:13:20,1627665201363,-4,30/07/2021 13:13:21,53563,19,task-3u5y,,14719122,gr8kvtsj,4384320,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 92.0.4515.107,1280x1024,1280x1024,,Visual Search Click on Location,8,oneFirst,,,,,168,Right,168,Right,Spreadsheet1,Spreadsheet1,9,2,1,Screen 1,Zone1,continue_button,1641.8000000715256,,,,,0,1,0,,,,,,Prompt,,,Find as many Ys as you can within 10 seconds
24,1627665201067,30/07/2021 17:13:21,1627665201807,-4,30/07/2021 13:13:21,53563,19,task-3u5y,,14719122,gr8kvtsj,4384320,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 92.0.4515.107,1280x1024,1280x1024,,Visual Search Click on Location,8,oneFirst,,,,,168,Right,168,Right,Spreadsheet1,Spreadsheet1,8,2,1,Screen 1,fixation,fixation,449.87600000000384,,,,,0,1,0,,,,,2,Task_paced,Image5_three.PNG,3,
25,1627665203566,30/07/2021 17:13:23,1627665204307,-4,30/07/2021 13:13:24,53563,19,task-3u5y,,14719122,gr8kvtsj,4384320,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 92.0.4515.107,1280x1024,1280x1024,,Visual Search Click on Location,8,oneFirst,,,,,168,Right,168,Right,Spreadsheet1,Spreadsheet1,8,2,2,Screen 2,advancementZone,click_painting,2497.5,,,click,1,0,1,0,422,149,,,2,Task_paced,Image5_three.PNG,3,
26,1627665204469,30/07/2021 17:13:24,1627665205217,-4,30/07/2021 13:13:25,53563,19,task-3u5y,,14719122,gr8kvtsj,4384320,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 92.0.4515.107,1280x1024,1280x1024,,Visual Search Click on Location,8,oneFirst,,,,,168,Right,168,Right,Spreadsheet1,Spreadsheet1,8,2,2,Screen 2,advancementZone,click_painting,3407.399999976158,,,click,2,0,1,0,345,33,,,2,Task_paced,Image5_three.PNG,3,
27,1627665209477,30/07/2021 17:13:29,1627665210214,-4,30/07/2021 13:13:30,53563,19,task-3u5y,,14719122,gr8kvtsj,4384320,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 92.0.4515.107,1280x1024,1280x1024,,Visual Search Click on Location,8,oneFirst,,,,,168,Right,168,Right,Spreadsheet1,Spreadsheet1,8,2,2,Screen 2,advancementZone,click_painting,8403.600000023842,,,click,3,0,1,0,104,167,,,2,Task_paced,Image5_three.PNG,3,
28,1627665209712,30/07/2021 17:13:29,1627665210454,-4,30/07/2021 13:13:30,53563,19,task-3u5y,,14719122,gr8kvtsj,4384320,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 92.0.4515.107,1280x1024,1280x1024,,Visual Search Click on Location,8,oneFirst,,,,,168,Right,168,Right,Spreadsheet1,Spreadsheet1,8,2,2,Screen 2,advancementZone,click_painting,8644.100000023842,,,click limit reached,3,0,1,0,,,,,2,Task_paced,Image5_three.PNG,3,
29,1627665211110,30/07/2021 17:13:31,1627665211855,-4,30/07/2021 13:13:31,53563,19,task-3u5y,,14719122,gr8kvtsj,4384320,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 92.0.4515.107,1280x1024,1280x1024,,Visual Search Click on Location,8,oneFirst,,,,,168,Right,168,Right,Spreadsheet1,Spreadsheet1,11,1,1,Screen 1,advancementZone,continue_button,1396.9000000953674,,,,,0,1,0,,,,,,End,,,
30,1627665211236,30/07/2021 17:13:31,1627665211859,-4,30/07/2021 13:13:31,53563,19,task-3u5y,,14719122,gr8kvtsj,4384320,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 92.0.4515.107,1280x1024,1280x1024,,Visual Search Click on Location,8,oneFirst,,,,,168,Right,168,Right,Spreadsheet1,,,END TASK,,,,,52499,,,,,0,1,0,,,,,,,,,
1,1627944126648,02/08/2021 22:42:06,1627944125646,1,02/08/2021 23:42:05,53563,19,task-3u5y,,14784952,9gtkjilx,4404605,,complete,,,computer,Desktop or Laptop,Chromium OS 13904.97.0,Chrome 91.0.4472.167,1366x768,1366x649,,Visual Search Click on Location,8,oneFirst,,,,,163,Right,163,Right,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,
2,1627944128727,02/08/2021 22:42:08,1627944128123,1,02/08/2021 23:42:08,53563,19,task-3u5y,,14784952,9gtkjilx,4404605,,complete,,,computer,Desktop or Laptop,Chromium OS 13904.97.0,Chrome 91.0.4472.167,1366x768,1366x649,,Visual Search Click on Location,8,oneFirst,,,,,163,Right,163,Right,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,2361.5,,,,,0,1,0,,,,,,Instructions,,,
3,1627944130516,02/08/2021 22:42:10,1627944128569,1,02/08/2021 23:42:08,53563,19,task-3u5y,,14784952,9gtkjilx,4404605,,complete,,,computer,Desktop or Laptop,Chromium OS 13904.97.0,Chrome 91.0.4472.167,1366x768,1366x649,,Visual Search Click on Location,8,oneFirst,,,,,163,Right,163,Right,Spreadsheet1,Spreadsheet1,5,1,1,Screen 2,fixation,fixation,449.77299999999923,,,,,0,1,0,,,,,1,Task,Image4.PNG,1,
4,1627944133865,02/08/2021 22:42:13,1627944132968,1,02/08/2021 23:42:12,53563,19,task-3u5y,,14784952,9gtkjilx,4404605,,complete,,,computer,Desktop or Laptop,Chromium OS 13904.97.0,Chrome 91.0.4472.167,1366x768,1366x649,,Visual Search Click on Location,8,oneFirst,,,,,163,Right,163,Right,Spreadsheet1,Spreadsheet1,5,1,2,Screen 1,advancementZone,click_painting,4380.399999999907,,,click,1,0,1,0,463,93,,,1,Task,Image4.PNG,1,
5,1627944134537,02/08/2021 22:42:14,1627944133199,1,02/08/2021 23:42:13,53563,19,task-3u5y,,14784952,9gtkjilx,4404605,,complete,,,computer,Desktop or Laptop,Chromium OS 13904.97.0,Chrome 91.0.4472.167,1366x768,1366x649,,Visual Search Click on Location,8,oneFirst,,,,,163,Right,163,Right,Spreadsheet1,Spreadsheet1,5,1,2,Screen 1,advancementZone,click_painting,4611.5999999996275,,,click limit reached,1,0,1,0,,,,,1,Task,Image4.PNG,1,
6,1627944135181,02/08/2021 22:42:15,1627944133649,1,02/08/2021 23:42:13,53563,19,task-3u5y,,14784952,9gtkjilx,4404605,,complete,,,computer,Desktop or Laptop,Chromium OS 13904.97.0,Chrome 91.0.4472.167,1366x768,1366x649,,Visual Search Click on Location,8,oneFirst,,,,,163,Right,163,Right,Spreadsheet1,Spreadsheet1,3,2,1,Screen 2,fixation,fixation,449.8259999999991,,,,,0,1,0,,,,,1,Task,Image2.PNG,1,
7,1627944146304,02/08/2021 22:42:26,1627944145420,1,02/08/2021 23:42:25,53563,19,task-3u5y,,14784952,9gtkjilx,4404605,,complete,,,computer,Desktop or Laptop,Chromium OS 13904.97.0,Chrome 91.0.4472.167,1366x768,1366x649,,Visual Search Click on Location,8,oneFirst,,,,,163,Right,163,Right,Spreadsheet1,Spreadsheet1,3,2,2,Screen 1,advancementZone,click_painting,11760,,,click,1,0,1,0,156,209,,,1,Task,Image2.PNG,1,
8,1627944146929,02/08/2021 22:42:26,1627944145660,1,02/08/2021 23:42:25,53563,19,task-3u5y,,14784952,9gtkjilx,4404605,,complete,,,computer,Desktop or Laptop,Chromium OS 13904.97.0,Chrome 91.0.4472.167,1366x768,1366x649,,Visual Search Click on Location,8,oneFirst,,,,,163,Right,163,Right,Spreadsheet1,Spreadsheet1,3,2,2,Screen 1,advancementZone,click_painting,12000.399999999907,,,click limit reached,1,0,1,0,,,,,1,Task,Image2.PNG,1,
9,1627944147587,02/08/2021 22:42:27,1627944146110,1,02/08/2021 23:42:26,53563,19,task-3u5y,,14784952,9gtkjilx,4404605,,complete,,,computer,Desktop or Laptop,Chromium OS 13904.97.0,Chrome 91.0.4472.167,1366x768,1366x649,,Visual Search Click on Location,8,oneFirst,,,,,163,Right,163,Right,Spreadsheet1,Spreadsheet1,4,3,1,Screen 2,fixation,fixation,449.84999999999854,,,,,0,1,0,,,,,1,Task,Image3.PNG,1,
10,1627944156637,02/08/2021 22:42:36,1627944155224,1,02/08/2021 23:42:35,53563,19,task-3u5y,,14784952,9gtkjilx,4404605,,complete,,,computer,Desktop or Laptop,Chromium OS 13904.97.0,Chrome 91.0.4472.167,1366x768,1366x649,,Visual Search Click on Location,8,oneFirst,,,,,163,Right,163,Right,Spreadsheet1,Spreadsheet1,4,3,2,Screen 1,advancementZone,click_painting,9098.599999999627,,,click,1,0,1,0,599,249,,,1,Task,Image3.PNG,1,
11,1627944159330,02/08/2021 22:42:39,1627944155471,1,02/08/2021 23:42:35,53563,19,task-3u5y,,14784952,9gtkjilx,4404605,,complete,,,computer,Desktop or Laptop,Chromium OS 13904.97.0,Chrome 91.0.4472.167,1366x768,1366x649,,Visual Search Click on Location,8,oneFirst,,,,,163,Right,163,Right,Spreadsheet1,Spreadsheet1,4,3,2,Screen 1,advancementZone,click_painting,9345.299999999814,,,click limit reached,1,0,1,0,,,,,1,Task,Image3.PNG,1,
12,1627944159330,02/08/2021 22:42:39,1627944155922,1,02/08/2021 23:42:35,53563,19,task-3u5y,,14784952,9gtkjilx,4404605,,complete,,,computer,Desktop or Laptop,Chromium OS 13904.97.0,Chrome 91.0.4472.167,1366x768,1366x649,,Visual Search Click on Location,8,oneFirst,,,,,163,Right,163,Right,Spreadsheet1,Spreadsheet1,2,4,1,Screen 2,fixation,fixation,449.85599999999977,,,,,0,1,0,,,,,1,Task,Image1.PNG,1,
13,1627944168916,02/08/2021 22:42:48,1627944167479,1,02/08/2021 23:42:47,53563,19,task-3u5y,,14784952,9gtkjilx,4404605,,complete,,,computer,Desktop or Laptop,Chromium OS 13904.97.0,Chrome 91.0.4472.167,1366x768,1366x649,,Visual Search Click on Location,8,oneFirst,,,,,163,Right,163,Right,Spreadsheet1,Spreadsheet1,2,4,2,Screen 1,advancementZone,click_painting,11536.899999999907,,,click,1,0,1,0,486,118,,,1,Task,Image1.PNG,1,
14,1627944171107,02/08/2021 22:42:51,1627944167733,1,02/08/2021 23:42:47,53563,19,task-3u5y,,14784952,9gtkjilx,4404605,,complete,,,computer,Desktop or Laptop,Chromium OS 13904.97.0,Chrome 91.0.4472.167,1366x768,1366x649,,Visual Search Click on Location,8,oneFirst,,,,,163,Right,163,Right,Spreadsheet1,Spreadsheet1,2,4,2,Screen 1,advancementZone,click_painting,11790.399999999907,,,click limit reached,1,0,1,0,,,,,1,Task,Image1.PNG,1,
15,1627944172269,02/08/2021 22:42:52,1627944169022,1,02/08/2021 23:42:49,53563,19,task-3u5y,,14784952,9gtkjilx,4404605,,complete,,,computer,Desktop or Laptop,Chromium OS 13904.97.0,Chrome 91.0.4472.167,1366x768,1366x649,,Visual Search Click on Location,8,oneFirst,,,,,163,Right,163,Right,Spreadsheet1,Spreadsheet1,6,1,1,Screen 1,advancementZone,continue_button,1233.1999999997206,,,,,0,1,0,,,,,,Break,,,
16,1627944173957,02/08/2021 22:42:53,1627944170992,1,02/08/2021 23:42:50,53563,19,task-3u5y,,14784952,9gtkjilx,4404605,,complete,,,computer,Desktop or Laptop,Chromium OS 13904.97.0,Chrome 91.0.4472.167,1366x768,1366x649,,Visual Search Click on Location,8,oneFirst,,,,,163,Right,163,Right,Spreadsheet1,Spreadsheet1,7,1,1,Screen 1,Zone1,continue_button,1943.4000000003725,,,,,0,1,0,,,,,,Prompt,,,Find three Ys within 10 seconds
17,1627944173957,02/08/2021 22:42:53,1627944171430,1,02/08/2021 23:42:51,53563,19,task-3u5y,,14784952,9gtkjilx,4404605,,complete,,,computer,Desktop or Laptop,Chromium OS 13904.97.0,Chrome 91.0.4472.167,1366x768,1366x649,,Visual Search Click on Location,8,oneFirst,,,,,163,Right,163,Right,Spreadsheet1,Spreadsheet1,8,1,1,Screen 1,fixation,fixation,449.76800000000367,,,,,0,1,0,,,,,2,Task_paced,Image5_three.PNG,3,
18,1627944175114,02/08/2021 22:42:55,1627944172825,1,02/08/2021 23:42:52,53563,19,task-3u5y,,14784952,9gtkjilx,4404605,,complete,,,computer,Desktop or Laptop,Chromium OS 13904.97.0,Chrome 91.0.4472.167,1366x768,1366x649,,Visual Search Click on Location,8,oneFirst,,,,,163,Right,163,Right,Spreadsheet1,Spreadsheet1,8,1,2,Screen 2,advancementZone,click_painting,1379.8000000002794,,,click,1,0,1,0,349,34,,,2,Task_paced,Image5_three.PNG,3,
19,1627944176240,02/08/2021 22:42:56,1627944174116,1,02/08/2021 23:42:54,53563,19,task-3u5y,,14784952,9gtkjilx,4404605,,complete,,,computer,Desktop or Laptop,Chromium OS 13904.97.0,Chrome 91.0.4472.167,1366x768,1366x649,,Visual Search Click on Location,8,oneFirst,,,,,163,Right,163,Right,Spreadsheet1,Spreadsheet1,8,1,2,Screen 2,advancementZone,click_painting,2670.2000000001863,,,click,2,0,1,0,410,150,,,2,Task_paced,Image5_three.PNG,3,
20,1627944177912,02/08/2021 22:42:57,1627944176123,1,02/08/2021 23:42:56,53563,19,task-3u5y,,14784952,9gtkjilx,4404605,,complete,,,computer,Desktop or Laptop,Chromium OS 13904.97.0,Chrome 91.0.4472.167,1366x768,1366x649,,Visual Search Click on Location,8,oneFirst,,,,,163,Right,163,Right,Spreadsheet1,Spreadsheet1,8,1,2,Screen 2,advancementZone,click_painting,4677.600000000093,,,click,3,0,1,0,110,169,,,2,Task_paced,Image5_three.PNG,3,
21,1627944180177,02/08/2021 22:43:00,1627944176364,1,02/08/2021 23:42:56,53563,19,task-3u5y,,14784952,9gtkjilx,4404605,,complete,,,computer,Desktop or Laptop,Chromium OS 13904.97.0,Chrome 91.0.4472.167,1366x768,1366x649,,Visual Search Click on Location,8,oneFirst,,,,,163,Right,163,Right,Spreadsheet1,Spreadsheet1,8,1,2,Screen 2,advancementZone,click_painting,4916.100000000093,,,click limit reached,3,0,1,0,,,,,2,Task_paced,Image5_three.PNG,3,
22,1627944180177,02/08/2021 22:43:00,1627944177539,1,02/08/2021 23:42:57,53563,19,task-3u5y,,14784952,9gtkjilx,4404605,,complete,,,computer,Desktop or Laptop,Chromium OS 13904.97.0,Chrome 91.0.4472.167,1366x768,1366x649,,Visual Search Click on Location,8,oneFirst,,,,,163,Right,163,Right,Spreadsheet1,Spreadsheet1,9,2,1,Screen 1,Zone1,continue_button,1133.3000000002794,,,,,0,1,0,,,,,,Prompt,,,Find as many Ys as you can within 10 seconds
23,1627944181887,02/08/2021 22:43:01,1627944177978,1,02/08/2021 23:42:57,53563,19,task-3u5y,,14784952,9gtkjilx,4404605,,complete,,,computer,Desktop or Laptop,Chromium OS 13904.97.0,Chrome 91.0.4472.167,1366x768,1366x649,,Visual Search Click on Location,8,oneFirst,,,,,163,Right,163,Right,Spreadsheet1,Spreadsheet1,10,2,1,Screen 1,fixation,fixation,449.77300000000105,,,,,0,1,0,,,,,2,Task_paced,Image6_many.PNG,10,
