Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-qd1r,branch-4d91,branch-6e1m,branch-6mdr,branch-751i,branch-lwwt,branch-7gxz,branch-bbdp,branch-qi5c,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,VS_Puzzle,Clicks,Prompt
28,1634210134606,14/10/2021 11:15:34,1634210134386,1,14/10/2021 12:15:34,53563,20,task-9zzh,,16378382,BLIND,4848619,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.0,1440x900,1440x848,,Visual Search Click on Location,9,bothFirst,152,Right,152,Right,,,,,Spreadsheet1,Spreadsheet1,8,2,3,Screen 2,Zone1,timelimit_screen,9999,,,,,0,1,0,,,1,,2,Task_paced,Image6_many.PNG,10,Find as many Ys as you can within 10 seconds
29,1634210136000,14/10/2021 11:15:36,1634210135836,1,14/10/2021 12:15:35,53563,20,task-9zzh,,16378382,BLIND,4848619,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.0,1440x900,1440x848,,Visual Search Click on Location,9,bothFirst,152,Right,152,Right,,,,,Spreadsheet1,Spreadsheet1,9,1,1,Screen 1,advancementZone,continue_button,1438,,,,,0,1,0,,,,,,End,,,
30,1634210136107,14/10/2021 11:15:36,1634210135841,1,14/10/2021 12:15:35,53563,20,task-9zzh,,16378382,BLIND,4848619,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.0,1440x900,1440x848,,Visual Search Click on Location,9,bothFirst,152,Right,152,Right,,,,,Spreadsheet1,,,END TASK,,,,,190920,,,,,0,1,0,,,,,,,,,
1,1637529549395,21/11/2021 21:19:09,1637529549265,0,21/11/2021 21:19:09,53563,20,task-9zzh,,17361089,BLIND,5122499,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 95.0.1020.53,1280x854,1280x711,,Visual Search Click on Location,9,bothFirst,178,Right,178,Right,,,,,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,
2,1637529551977,21/11/2021 21:19:11,1637529551866,0,21/11/2021 21:19:11,53563,20,task-9zzh,,17361089,BLIND,5122499,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 95.0.1020.53,1280x854,1280x711,,Visual Search Click on Location,9,bothFirst,178,Right,178,Right,,,,,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,2568.7999999523163,,,,,0,1,0,,,,,,Instructions,,,
3,1637529552403,21/11/2021 21:19:12,1637529552299,0,21/11/2021 21:19:12,53563,20,task-9zzh,,17361089,BLIND,5122499,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 95.0.1020.53,1280x854,1280x711,,Visual Search Click on Location,9,bothFirst,178,Right,178,Right,,,,,Spreadsheet1,Spreadsheet1,4,1,1,Screen 2,fixation,fixation,450.1109999999999,,,,,0,1,0,,,,,1,Task,Image3.PNG,1,
4,1637529554817,21/11/2021 21:19:14,1637529554704,0,21/11/2021 21:19:14,53563,20,task-9zzh,,17361089,BLIND,5122499,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 95.0.1020.53,1280x854,1280x711,,Visual Search Click on Location,9,bothFirst,178,Right,178,Right,,,,,Spreadsheet1,Spreadsheet1,4,1,2,Screen 1,advancementZone,click_painting,2399.6999999284744,,,click,1,0,1,0,604,257,,,1,Task,Image3.PNG,1,
5,1637529555026,21/11/2021 21:19:15,1637529554950,0,21/11/2021 21:19:14,53563,20,task-9zzh,,17361089,BLIND,5122499,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 95.0.1020.53,1280x854,1280x711,,Visual Search Click on Location,9,bothFirst,178,Right,178,Right,,,,,Spreadsheet1,Spreadsheet1,4,1,2,Screen 1,advancementZone,click_painting,2644.899999976158,,,click limit reached,1,0,1,0,,,,,1,Task,Image3.PNG,1,
6,1637529555461,21/11/2021 21:19:15,1637529555399,0,21/11/2021 21:19:15,53563,20,task-9zzh,,17361089,BLIND,5122499,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 95.0.1020.53,1280x854,1280x711,,Visual Search Click on Location,9,bothFirst,178,Right,178,Right,,,,,Spreadsheet1,Spreadsheet1,3,2,1,Screen 2,fixation,fixation,449.96700000000055,,,,,0,1,0,,,,,1,Task,Image2.PNG,1,
7,1637529560847,21/11/2021 21:19:20,1637529560753,0,21/11/2021 21:19:20,53563,20,task-9zzh,,17361089,BLIND,5122499,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 95.0.1020.53,1280x854,1280x711,,Visual Search Click on Location,9,bothFirst,178,Right,178,Right,,,,,Spreadsheet1,Spreadsheet1,3,2,2,Screen 1,advancementZone,click_painting,5350.800000071526,,,click,1,0,1,0,140,213,,,1,Task,Image2.PNG,1,
8,1637529561083,21/11/2021 21:19:21,1637529560999,0,21/11/2021 21:19:20,53563,20,task-9zzh,,17361089,BLIND,5122499,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 95.0.1020.53,1280x854,1280x711,,Visual Search Click on Location,9,bothFirst,178,Right,178,Right,,,,,Spreadsheet1,Spreadsheet1,3,2,2,Screen 1,advancementZone,click_painting,5596.700000047684,,,click limit reached,1,0,1,0,,,,,1,Task,Image2.PNG,1,
9,1637529561557,21/11/2021 21:19:21,1637529561449,0,21/11/2021 21:19:21,53563,20,task-9zzh,,17361089,BLIND,5122499,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 95.0.1020.53,1280x854,1280x711,,Visual Search Click on Location,9,bothFirst,178,Right,178,Right,,,,,Spreadsheet1,Spreadsheet1,2,3,1,Screen 2,fixation,fixation,450.01300000000083,,,,,0,1,0,,,,,1,Task,Image1.PNG,1,
10,1637529565582,21/11/2021 21:19:25,1637529565479,0,21/11/2021 21:19:25,53563,20,task-9zzh,,17361089,BLIND,5122499,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 95.0.1020.53,1280x854,1280x711,,Visual Search Click on Location,9,bothFirst,178,Right,178,Right,,,,,Spreadsheet1,Spreadsheet1,2,3,2,Screen 1,advancementZone,click_painting,4025.9000000953674,,,click,1,0,1,0,484,120,,,1,Task,Image1.PNG,1,
11,1637529565780,21/11/2021 21:19:25,1637529565716,0,21/11/2021 21:19:25,53563,20,task-9zzh,,17361089,BLIND,5122499,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 95.0.1020.53,1280x854,1280x711,,Visual Search Click on Location,9,bothFirst,178,Right,178,Right,,,,,Spreadsheet1,Spreadsheet1,2,3,2,Screen 1,advancementZone,click_painting,4262.600000023842,,,click limit reached,1,0,1,0,,,,,1,Task,Image1.PNG,1,
12,1637529566264,21/11/2021 21:19:26,1637529566165,0,21/11/2021 21:19:26,53563,20,task-9zzh,,17361089,BLIND,5122499,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 95.0.1020.53,1280x854,1280x711,,Visual Search Click on Location,9,bothFirst,178,Right,178,Right,,,,,Spreadsheet1,Spreadsheet1,5,4,1,Screen 2,fixation,fixation,449.95500000000175,,,,,0,1,0,,,,,1,Task,Image4.PNG,1,
13,1637529577569,21/11/2021 21:19:37,1637529577475,0,21/11/2021 21:19:37,53563,20,task-9zzh,,17361089,BLIND,5122499,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 95.0.1020.53,1280x854,1280x711,,Visual Search Click on Location,9,bothFirst,178,Right,178,Right,,,,,Spreadsheet1,Spreadsheet1,5,4,2,Screen 1,advancementZone,click_painting,11306.300000071526,,,click,1,0,1,0,483,93,,,1,Task,Image4.PNG,1,
14,1637529577789,21/11/2021 21:19:37,1637529577716,0,21/11/2021 21:19:37,53563,20,task-9zzh,,17361089,BLIND,5122499,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 95.0.1020.53,1280x854,1280x711,,Visual Search Click on Location,9,bothFirst,178,Right,178,Right,,,,,Spreadsheet1,Spreadsheet1,5,4,2,Screen 1,advancementZone,click_painting,11547,,,click limit reached,1,0,1,0,,,,,1,Task,Image4.PNG,1,
15,1637529578996,21/11/2021 21:19:38,1637529578879,0,21/11/2021 21:19:38,53563,20,task-9zzh,,17361089,BLIND,5122499,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 95.0.1020.53,1280x854,1280x711,,Visual Search Click on Location,9,bothFirst,178,Right,178,Right,,,,,Spreadsheet1,Spreadsheet1,6,1,1,Screen 1,advancementZone,continue_button,1152.6999999284744,,,,,0,1,0,,,,,,Break,,,
16,1637529581044,21/11/2021 21:19:41,1637529580916,0,21/11/2021 21:19:40,53563,20,task-9zzh,,17361089,BLIND,5122499,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 95.0.1020.53,1280x854,1280x711,,Visual Search Click on Location,9,bothFirst,178,Right,178,Right,,,,,Spreadsheet1,Spreadsheet1,8,1,1,Screen 3,Zone1,continue_button,2028.6000000238419,,,,,0,1,0,,,,,2,Task_paced,Image6_many.PNG,10,Find as many Ys as you can within 10 seconds
17,1637529581481,21/11/2021 21:19:41,1637529581365,0,21/11/2021 21:19:41,53563,20,task-9zzh,,17361089,BLIND,5122499,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 95.0.1020.53,1280x854,1280x711,,Visual Search Click on Location,9,bothFirst,178,Right,178,Right,,,,,Spreadsheet1,Spreadsheet1,8,1,2,Screen 1,fixation,fixation,450.01900000000387,,,,,0,1,0,,,,,2,Task_paced,Image6_many.PNG,10,Find as many Ys as you can within 10 seconds
18,1637529584732,21/11/2021 21:19:44,1637529584636,0,21/11/2021 21:19:44,53563,20,task-9zzh,,17361089,BLIND,5122499,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 95.0.1020.53,1280x854,1280x711,,Visual Search Click on Location,9,bothFirst,178,Right,178,Right,,,,,Spreadsheet1,Spreadsheet1,8,1,3,Screen 2,advancementZone,click_painting,3267.600000023842,,,click,1,0,1,0,85,175,,,2,Task_paced,Image6_many.PNG,10,Find as many Ys as you can within 10 seconds
19,1637529587491,21/11/2021 21:19:47,1637529587416,0,21/11/2021 21:19:47,53563,20,task-9zzh,,17361089,BLIND,5122499,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 95.0.1020.53,1280x854,1280x711,,Visual Search Click on Location,9,bothFirst,178,Right,178,Right,,,,,Spreadsheet1,Spreadsheet1,8,1,3,Screen 2,advancementZone,click_painting,6047.399999976158,,,click,2,0,1,0,172,53,,,2,Task_paced,Image6_many.PNG,10,Find as many Ys as you can within 10 seconds
20,1637529589538,21/11/2021 21:19:49,1637529589417,0,21/11/2021 21:19:49,53563,20,task-9zzh,,17361089,BLIND,5122499,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 95.0.1020.53,1280x854,1280x711,,Visual Search Click on Location,9,bothFirst,178,Right,178,Right,,,,,Spreadsheet1,Spreadsheet1,8,1,3,Screen 2,advancementZone,click_painting,8048.5,,,click,3,0,1,0,476,90,,,2,Task_paced,Image6_many.PNG,10,Find as many Ys as you can within 10 seconds
21,1637529590996,21/11/2021 21:19:50,1637529590874,0,21/11/2021 21:19:50,53563,20,task-9zzh,,17361089,BLIND,5122499,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 95.0.1020.53,1280x854,1280x711,,Visual Search Click on Location,9,bothFirst,178,Right,178,Right,,,,,Spreadsheet1,Spreadsheet1,8,1,3,Screen 2,advancementZone,click_painting,9505.200000047684,,,click,4,0,1,0,390,155,,,2,Task_paced,Image6_many.PNG,10,Find as many Ys as you can within 10 seconds
22,1637529591493,21/11/2021 21:19:51,1637529591368,0,21/11/2021 21:19:51,53563,20,task-9zzh,,17361089,BLIND,5122499,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 95.0.1020.53,1280x854,1280x711,,Visual Search Click on Location,9,bothFirst,178,Right,178,Right,,,,,Spreadsheet1,Spreadsheet1,8,1,3,Screen 2,Zone1,timelimit_screen,10000.015999999996,,,,,0,1,0,,,1,,2,Task_paced,Image6_many.PNG,10,Find as many Ys as you can within 10 seconds
23,1637529592480,21/11/2021 21:19:52,1637529592385,0,21/11/2021 21:19:52,53563,20,task-9zzh,,17361089,BLIND,5122499,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 95.0.1020.53,1280x854,1280x711,,Visual Search Click on Location,9,bothFirst,178,Right,178,Right,,,,,Spreadsheet1,Spreadsheet1,7,2,1,Screen 3,Zone1,continue_button,1010,,,,,0,1,0,,,,,2,Task_paced,Image5_three.PNG,3,Find three Ys within 10 seconds
24,1637529592931,21/11/2021 21:19:52,1637529592832,0,21/11/2021 21:19:52,53563,20,task-9zzh,,17361089,BLIND,5122499,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 95.0.1020.53,1280x854,1280x711,,Visual Search Click on Location,9,bothFirst,178,Right,178,Right,,,,,Spreadsheet1,Spreadsheet1,7,2,2,Screen 1,fixation,fixation,449.9860000000044,,,,,0,1,0,,,,,2,Task_paced,Image5_three.PNG,3,Find three Ys within 10 seconds
25,1637529595289,21/11/2021 21:19:55,1637529595147,0,21/11/2021 21:19:55,53563,20,task-9zzh,,17361089,BLIND,5122499,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 95.0.1020.53,1280x854,1280x711,,Visual Search Click on Location,9,bothFirst,178,Right,178,Right,,,,,Spreadsheet1,Spreadsheet1,7,2,3,Screen 2,advancementZone,click_painting,2308.100000023842,,,click,1,0,1,0,414,153,,,2,Task_paced,Image5_three.PNG,3,Find three Ys within 10 seconds
26,1637529597497,21/11/2021 21:19:57,1637529597399,0,21/11/2021 21:19:57,53563,20,task-9zzh,,17361089,BLIND,5122499,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 95.0.1020.53,1280x854,1280x711,,Visual Search Click on Location,9,bothFirst,178,Right,178,Right,,,,,Spreadsheet1,Spreadsheet1,7,2,3,Screen 2,advancementZone,click_painting,4559.200000047684,,,click,2,0,1,0,107,173,,,2,Task_paced,Image5_three.PNG,3,Find three Ys within 10 seconds
27,1637529600879,21/11/2021 21:20:00,1637529600810,0,21/11/2021 21:20:00,53563,20,task-9zzh,,17361089,BLIND,5122499,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 95.0.1020.53,1280x854,1280x711,,Visual Search Click on Location,9,bothFirst,178,Right,178,Right,,,,,Spreadsheet1,Spreadsheet1,7,2,3,Screen 2,advancementZone,click_painting,7970.800000071526,,,click,3,0,1,0,339,23,,,2,Task_paced,Image5_three.PNG,3,Find three Ys within 10 seconds
28,1637529601143,21/11/2021 21:20:01,1637529601049,0,21/11/2021 21:20:01,53563,20,task-9zzh,,17361089,BLIND,5122499,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 95.0.1020.53,1280x854,1280x711,,Visual Search Click on Location,9,bothFirst,178,Right,178,Right,,,,,Spreadsheet1,Spreadsheet1,7,2,3,Screen 2,advancementZone,click_painting,8209.5,,,click limit reached,3,0,1,0,,,,,2,Task_paced,Image5_three.PNG,3,Find three Ys within 10 seconds
29,1637529602393,21/11/2021 21:20:02,1637529602280,0,21/11/2021 21:20:02,53563,20,task-9zzh,,17361089,BLIND,5122499,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 95.0.1020.53,1280x854,1280x711,,Visual Search Click on Location,9,bothFirst,178,Right,178,Right,,,,,Spreadsheet1,Spreadsheet1,9,1,1,Screen 1,advancementZone,continue_button,1225.1000000238419,,,,,0,1,0,,,,,,End,,,
30,1637529602538,21/11/2021 21:20:02,1637529602283,0,21/11/2021 21:20:02,53563,20,task-9zzh,,17361089,BLIND,5122499,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 95.0.1020.53,1280x854,1280x711,,Visual Search Click on Location,9,bothFirst,178,Right,178,Right,,,,,Spreadsheet1,,,END TASK,,,,,53018,,,,,0,1,0,,,,,,,,,
END OF FILE
