Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-qd1r,branch-4d91,branch-6e1m,branch-6mdr,branch-751i,branch-lwwt,branch-7gxz,branch-bbdp,branch-qi5c,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,VS_Puzzle,Clicks,Prompt
1,1642445705701,17/01/2022 18:55:05,1642445705550,0,17/01/2022 18:55:05,53563,21,task-xa72,,18575402,BLIND,5498486,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,1440x900,1440x789,,Visual Search Click on Location,9,bothFirst,163,Right,163,Right,,,,,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,
2,1642445712538,17/01/2022 18:55:12,1642445712395,0,17/01/2022 18:55:12,53563,21,task-xa72,,18575402,BLIND,5498486,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,1440x900,1440x789,,Visual Search Click on Location,9,bothFirst,163,Right,163,Right,,,,,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,6805,,,,,0,1,0,,,,,,Instructions,,,
3,1642445712953,17/01/2022 18:55:12,1642445712834,0,17/01/2022 18:55:12,53563,21,task-xa72,,18575402,BLIND,5498486,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,1440x900,1440x789,,Visual Search Click on Location,9,bothFirst,163,Right,163,Right,,,,,Spreadsheet1,Spreadsheet1,5,1,1,Screen 2,fixation,fixation,452,,,,,0,1,0,,,,,1,Task,Image4.PNG,1,
4,1642445717971,17/01/2022 18:55:17,1642445717863,0,17/01/2022 18:55:17,53563,21,task-xa72,,18575402,BLIND,5498486,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,1440x900,1440x789,,Visual Search Click on Location,9,bothFirst,163,Right,163,Right,,,,,Spreadsheet1,Spreadsheet1,5,1,2,Screen 1,advancementZone,click_painting,5020,,,click,1,0,1,0,476,86,,,1,Task,Image4.PNG,1,
5,1642445718255,17/01/2022 18:55:18,1642445718104,0,17/01/2022 18:55:18,53563,21,task-xa72,,18575402,BLIND,5498486,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,1440x900,1440x789,,Visual Search Click on Location,9,bothFirst,163,Right,163,Right,,,,,Spreadsheet1,Spreadsheet1,5,1,2,Screen 1,advancementZone,click_painting,5261,,,click limit reached,1,0,1,0,,,,,1,Task,Image4.PNG,1,
6,1642445718677,17/01/2022 18:55:18,1642445718572,0,17/01/2022 18:55:18,53563,21,task-xa72,,18575402,BLIND,5498486,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,1440x900,1440x789,,Visual Search Click on Location,9,bothFirst,163,Right,163,Right,,,,,Spreadsheet1,Spreadsheet1,4,2,1,Screen 2,fixation,fixation,468,,,,,0,1,0,,,,,1,Task,Image3.PNG,1,
7,1642445724412,17/01/2022 18:55:24,1642445724298,0,17/01/2022 18:55:24,53563,21,task-xa72,,18575402,BLIND,5498486,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,1440x900,1440x789,,Visual Search Click on Location,9,bothFirst,163,Right,163,Right,,,,,Spreadsheet1,Spreadsheet1,4,2,2,Screen 1,advancementZone,click_painting,5717,,,click,1,0,1,0,604,256,,,1,Task,Image3.PNG,1,
8,1642445724641,17/01/2022 18:55:24,1642445724533,0,17/01/2022 18:55:24,53563,21,task-xa72,,18575402,BLIND,5498486,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,1440x900,1440x789,,Visual Search Click on Location,9,bothFirst,163,Right,163,Right,,,,,Spreadsheet1,Spreadsheet1,4,2,2,Screen 1,advancementZone,click_painting,5952,,,click limit reached,1,0,1,0,,,,,1,Task,Image3.PNG,1,
9,1642445725100,17/01/2022 18:55:25,1642445724985,0,17/01/2022 18:55:24,53563,21,task-xa72,,18575402,BLIND,5498486,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,1440x900,1440x789,,Visual Search Click on Location,9,bothFirst,163,Right,163,Right,,,,,Spreadsheet1,Spreadsheet1,2,3,1,Screen 2,fixation,fixation,453,,,,,0,1,0,,,,,1,Task,Image1.PNG,1,
10,1642445726828,17/01/2022 18:55:26,1642445726717,0,17/01/2022 18:55:26,53563,21,task-xa72,,18575402,BLIND,5498486,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,1440x900,1440x789,,Visual Search Click on Location,9,bothFirst,163,Right,163,Right,,,,,Spreadsheet1,Spreadsheet1,2,3,2,Screen 1,advancementZone,click_painting,1723.0000000000036,,,click,1,0,1,0,499,125,,,1,Task,Image1.PNG,1,
11,1642445727089,17/01/2022 18:55:27,1642445726966,0,17/01/2022 18:55:26,53563,21,task-xa72,,18575402,BLIND,5498486,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,1440x900,1440x789,,Visual Search Click on Location,9,bothFirst,163,Right,163,Right,,,,,Spreadsheet1,Spreadsheet1,2,3,2,Screen 1,advancementZone,click_painting,1971,,,click limit reached,1,0,1,0,,,,,1,Task,Image1.PNG,1,
12,1642445727548,17/01/2022 18:55:27,1642445727419,0,17/01/2022 18:55:27,53563,21,task-xa72,,18575402,BLIND,5498486,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,1440x900,1440x789,,Visual Search Click on Location,9,bothFirst,163,Right,163,Right,,,,,Spreadsheet1,Spreadsheet1,3,4,1,Screen 2,fixation,fixation,452,,,,,0,1,0,,,,,1,Task,Image2.PNG,1,
13,1642445729902,17/01/2022 18:55:29,1642445729777,0,17/01/2022 18:55:29,53563,21,task-xa72,,18575402,BLIND,5498486,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,1440x900,1440x789,,Visual Search Click on Location,9,bothFirst,163,Right,163,Right,,,,,Spreadsheet1,Spreadsheet1,3,4,2,Screen 1,advancementZone,click_painting,2349,,,click,1,0,1,0,166,209,,,1,Task,Image2.PNG,1,
14,1642445730134,17/01/2022 18:55:30,1642445730019,0,17/01/2022 18:55:30,53563,21,task-xa72,,18575402,BLIND,5498486,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,1440x900,1440x789,,Visual Search Click on Location,9,bothFirst,163,Right,163,Right,,,,,Spreadsheet1,Spreadsheet1,3,4,2,Screen 1,advancementZone,click_painting,2591,,,click limit reached,1,0,1,0,,,,,1,Task,Image2.PNG,1,
15,1642445734299,17/01/2022 18:55:34,1642445734171,0,17/01/2022 18:55:34,53563,21,task-xa72,,18575402,BLIND,5498486,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,1440x900,1440x789,,Visual Search Click on Location,9,bothFirst,163,Right,163,Right,,,,,Spreadsheet1,Spreadsheet1,6,1,1,Screen 1,advancementZone,continue_button,4124,,,,,0,1,0,,,,,,Break,,,
16,1642445736687,17/01/2022 18:55:36,1642445736564,0,17/01/2022 18:55:36,53563,21,task-xa72,,18575402,BLIND,5498486,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,1440x900,1440x789,,Visual Search Click on Location,9,bothFirst,163,Right,163,Right,,,,,Spreadsheet1,Spreadsheet1,8,1,1,Screen 3,Zone1,continue_button,2375,,,,,0,1,0,,,,,2,Task_paced,Image6_many.PNG,10,Find as many Ys as you can within 10 seconds
17,1642445737123,17/01/2022 18:55:37,1642445737011,0,17/01/2022 18:55:37,53563,21,task-xa72,,18575402,BLIND,5498486,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,1440x900,1440x789,,Visual Search Click on Location,9,bothFirst,163,Right,163,Right,,,,,Spreadsheet1,Spreadsheet1,8,1,2,Screen 1,fixation,fixation,451,,,,,0,1,0,,,,,2,Task_paced,Image6_many.PNG,10,Find as many Ys as you can within 10 seconds
18,1642445738459,17/01/2022 18:55:38,1642445738347,0,17/01/2022 18:55:38,53563,21,task-xa72,,18575402,BLIND,5498486,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,1440x900,1440x789,,Visual Search Click on Location,9,bothFirst,163,Right,163,Right,,,,,Spreadsheet1,Spreadsheet1,8,1,3,Screen 2,advancementZone,click_painting,1326,,,click,1,0,1,0,160,52,,,2,Task_paced,Image6_many.PNG,10,Find as many Ys as you can within 10 seconds
19,1642445739908,17/01/2022 18:55:39,1642445739786,0,17/01/2022 18:55:39,53563,21,task-xa72,,18575402,BLIND,5498486,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,1440x900,1440x789,,Visual Search Click on Location,9,bothFirst,163,Right,163,Right,,,,,Spreadsheet1,Spreadsheet1,8,1,3,Screen 2,advancementZone,click_painting,2765,,,click,2,0,1,0,101,168,,,2,Task_paced,Image6_many.PNG,10,Find as many Ys as you can within 10 seconds
20,1642445741347,17/01/2022 18:55:41,1642445741229,0,17/01/2022 18:55:41,53563,21,task-xa72,,18575402,BLIND,5498486,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,1440x900,1440x789,,Visual Search Click on Location,9,bothFirst,163,Right,163,Right,,,,,Spreadsheet1,Spreadsheet1,8,1,3,Screen 2,advancementZone,click_painting,4208,,,click,3,0,1,0,416,158,,,2,Task_paced,Image6_many.PNG,10,Find as many Ys as you can within 10 seconds
21,1642445742301,17/01/2022 18:55:42,1642445742194,0,17/01/2022 18:55:42,53563,21,task-xa72,,18575402,BLIND,5498486,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,1440x900,1440x789,,Visual Search Click on Location,9,bothFirst,163,Right,163,Right,,,,,Spreadsheet1,Spreadsheet1,8,1,3,Screen 2,advancementZone,click_painting,5173,,,click,4,0,1,0,348,29,,,2,Task_paced,Image6_many.PNG,10,Find as many Ys as you can within 10 seconds
22,1642445745358,17/01/2022 18:55:45,1642445745246,0,17/01/2022 18:55:45,53563,21,task-xa72,,18575402,BLIND,5498486,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,1440x900,1440x789,,Visual Search Click on Location,9,bothFirst,163,Right,163,Right,,,,,Spreadsheet1,Spreadsheet1,8,1,3,Screen 2,advancementZone,click_painting,8225,,,click,5,0,1,0,482,91,,,2,Task_paced,Image6_many.PNG,10,Find as many Ys as you can within 10 seconds
23,1642445747136,17/01/2022 18:55:47,1642445747012,0,17/01/2022 18:55:47,53563,21,task-xa72,,18575402,BLIND,5498486,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,1440x900,1440x789,,Visual Search Click on Location,9,bothFirst,163,Right,163,Right,,,,,Spreadsheet1,Spreadsheet1,8,1,3,Screen 2,Zone1,timelimit_screen,10000,,,,,0,1,0,,,1,,2,Task_paced,Image6_many.PNG,10,Find as many Ys as you can within 10 seconds
24,1642445749270,17/01/2022 18:55:49,1642445749153,0,17/01/2022 18:55:49,53563,21,task-xa72,,18575402,BLIND,5498486,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,1440x900,1440x789,,Visual Search Click on Location,9,bothFirst,163,Right,163,Right,,,,,Spreadsheet1,Spreadsheet1,7,2,1,Screen 3,Zone1,continue_button,2124.0000000000073,,,,,0,1,0,,,,,2,Task_paced,Image5_three.PNG,3,Find three Ys within 10 seconds
25,1642445749720,17/01/2022 18:55:49,1642445749592,0,17/01/2022 18:55:49,53563,21,task-xa72,,18575402,BLIND,5498486,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,1440x900,1440x789,,Visual Search Click on Location,9,bothFirst,163,Right,163,Right,,,,,Spreadsheet1,Spreadsheet1,7,2,2,Screen 1,fixation,fixation,454,,,,,0,1,0,,,,,2,Task_paced,Image5_three.PNG,3,Find three Ys within 10 seconds
26,1642445752062,17/01/2022 18:55:52,1642445751948,0,17/01/2022 18:55:51,53563,21,task-xa72,,18575402,BLIND,5498486,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,1440x900,1440x789,,Visual Search Click on Location,9,bothFirst,163,Right,163,Right,,,,,Spreadsheet1,Spreadsheet1,7,2,3,Screen 2,advancementZone,click_painting,2345.0000000000073,,,click,1,0,1,0,100,173,,,2,Task_paced,Image5_three.PNG,3,Find three Ys within 10 seconds
27,1642445753771,17/01/2022 18:55:53,1642445753651,0,17/01/2022 18:55:53,53563,21,task-xa72,,18575402,BLIND,5498486,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,1440x900,1440x789,,Visual Search Click on Location,9,bothFirst,163,Right,163,Right,,,,,Spreadsheet1,Spreadsheet1,7,2,3,Screen 2,advancementZone,click_painting,4048,,,click,2,0,1,0,423,153,,,2,Task_paced,Image5_three.PNG,3,Find three Ys within 10 seconds
28,1642445757717,17/01/2022 18:55:57,1642445757603,0,17/01/2022 18:55:57,53563,21,task-xa72,,18575402,BLIND,5498486,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,1440x900,1440x789,,Visual Search Click on Location,9,bothFirst,163,Right,163,Right,,,,,Spreadsheet1,Spreadsheet1,7,2,3,Screen 2,advancementZone,click_painting,8001,,,click,3,0,1,0,361,28,,,2,Task_paced,Image5_three.PNG,3,Find three Ys within 10 seconds
29,1642445757970,17/01/2022 18:55:57,1642445757850,0,17/01/2022 18:55:57,53563,21,task-xa72,,18575402,BLIND,5498486,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,1440x900,1440x789,,Visual Search Click on Location,9,bothFirst,163,Right,163,Right,,,,,Spreadsheet1,Spreadsheet1,7,2,3,Screen 2,advancementZone,click_painting,8247,,,click limit reached,3,0,1,0,,,,,2,Task_paced,Image5_three.PNG,3,Find three Ys within 10 seconds
30,1642445759925,17/01/2022 18:55:59,1642445759795,0,17/01/2022 18:55:59,53563,21,task-xa72,,18575402,BLIND,5498486,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,1440x900,1440x789,,Visual Search Click on Location,9,bothFirst,163,Right,163,Right,,,,,Spreadsheet1,Spreadsheet1,9,1,1,Screen 1,advancementZone,continue_button,1932,,,,,0,1,0,,,,,,End,,,
31,1642445759988,17/01/2022 18:55:59,1642445759799,0,17/01/2022 18:55:59,53563,21,task-xa72,,18575402,BLIND,5498486,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,1440x900,1440x789,,Visual Search Click on Location,9,bothFirst,163,Right,163,Right,,,,,Spreadsheet1,,,END TASK,,,,,54249,,,,,0,1,0,,,,,,,,,
1,1641143388326,02/01/2022 17:09:48,1641143388425,0,02/01/2022 17:09:48,53563,21,task-xa72,,18261485,BLIND,5410548,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 96.0.1054.62,1123x632,1123x526,,Visual Search Click on Location,9,bothFirst,178,Right,178,Right,,,,,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,
2,1641143389061,02/01/2022 17:09:49,1641143389187,0,02/01/2022 17:09:49,53563,21,task-xa72,,18261485,BLIND,5410548,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 96.0.1054.62,1123x632,1123x526,,Visual Search Click on Location,9,bothFirst,178,Right,178,Right,,,,,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,695.2000000476837,,,,,0,1,0,,,,,,Instructions,,,
3,1641143389499,02/01/2022 17:09:49,1641143389635,0,02/01/2022 17:09:49,53563,21,task-xa72,,18261485,BLIND,5410548,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 96.0.1054.62,1123x632,1123x526,,Visual Search Click on Location,9,bothFirst,178,Right,178,Right,,,,,Spreadsheet1,Spreadsheet1,5,1,1,Screen 2,fixation,fixation,466.3510000000001,,,,,0,1,0,,,,,1,Task,Image4.PNG,1,
4,1641143395308,02/01/2022 17:09:55,1641143395457,0,02/01/2022 17:09:55,53563,21,task-xa72,,18261485,BLIND,5410548,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 96.0.1054.62,1123x632,1123x526,,Visual Search Click on Location,9,bothFirst,178,Right,178,Right,,,,,Spreadsheet1,Spreadsheet1,5,1,2,Screen 1,advancementZone,click_painting,5799.399999976158,,,click,1,0,1,0,487,92,,,1,Task,Image4.PNG,1,
5,1641143395530,02/01/2022 17:09:55,1641143395697,0,02/01/2022 17:09:55,53563,21,task-xa72,,18261485,BLIND,5410548,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 96.0.1054.62,1123x632,1123x526,,Visual Search Click on Location,9,bothFirst,178,Right,178,Right,,,,,Spreadsheet1,Spreadsheet1,5,1,2,Screen 1,advancementZone,click_painting,6039.100000023842,,,click limit reached,1,0,1,0,,,,,1,Task,Image4.PNG,1,
6,1641143396002,02/01/2022 17:09:56,1641143396146,0,02/01/2022 17:09:56,53563,21,task-xa72,,18261485,BLIND,5410548,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 96.0.1054.62,1123x632,1123x526,,Visual Search Click on Location,9,bothFirst,178,Right,178,Right,,,,,Spreadsheet1,Spreadsheet1,2,2,1,Screen 2,fixation,fixation,449.46600000000035,,,,,0,1,0,,,,,1,Task,Image1.PNG,1,
7,1641143398000,02/01/2022 17:09:58,1641143398157,0,02/01/2022 17:09:58,53563,21,task-xa72,,18261485,BLIND,5410548,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 96.0.1054.62,1123x632,1123x526,,Visual Search Click on Location,9,bothFirst,178,Right,178,Right,,,,,Spreadsheet1,Spreadsheet1,2,2,2,Screen 1,advancementZone,click_painting,1999.2999999523163,,,click,1,0,1,0,492,117,,,1,Task,Image1.PNG,1,
8,1641143398234,02/01/2022 17:09:58,1641143398397,0,02/01/2022 17:09:58,53563,21,task-xa72,,18261485,BLIND,5410548,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 96.0.1054.62,1123x632,1123x526,,Visual Search Click on Location,9,bothFirst,178,Right,178,Right,,,,,Spreadsheet1,Spreadsheet1,2,2,2,Screen 1,advancementZone,click_painting,2237.899999976158,,,click limit reached,1,0,1,0,,,,,1,Task,Image1.PNG,1,
9,1641143398672,02/01/2022 17:09:58,1641143398844,0,02/01/2022 17:09:58,53563,21,task-xa72,,18261485,BLIND,5410548,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 96.0.1054.62,1123x632,1123x526,,Visual Search Click on Location,9,bothFirst,178,Right,178,Right,,,,,Spreadsheet1,Spreadsheet1,3,3,1,Screen 2,fixation,fixation,449.78100000000086,,,,,0,1,0,,,,,1,Task,Image2.PNG,1,
10,1641143402020,02/01/2022 17:10:02,1641143402181,0,02/01/2022 17:10:02,53563,21,task-xa72,,18261485,BLIND,5410548,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 96.0.1054.62,1123x632,1123x526,,Visual Search Click on Location,9,bothFirst,178,Right,178,Right,,,,,Spreadsheet1,Spreadsheet1,3,3,2,Screen 1,advancementZone,click_painting,3325,,,click,1,0,1,0,159,210,,,1,Task,Image2.PNG,1,
11,1641143402269,02/01/2022 17:10:02,1641143402425,0,02/01/2022 17:10:02,53563,21,task-xa72,,18261485,BLIND,5410548,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 96.0.1054.62,1123x632,1123x526,,Visual Search Click on Location,9,bothFirst,178,Right,178,Right,,,,,Spreadsheet1,Spreadsheet1,3,3,2,Screen 1,advancementZone,click_painting,3568.5,,,click limit reached,1,0,1,0,,,,,1,Task,Image2.PNG,1,
12,1641143402708,02/01/2022 17:10:02,1641143402874,0,02/01/2022 17:10:02,53563,21,task-xa72,,18261485,BLIND,5410548,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 96.0.1054.62,1123x632,1123x526,,Visual Search Click on Location,9,bothFirst,178,Right,178,Right,,,,,Spreadsheet1,Spreadsheet1,4,4,1,Screen 2,fixation,fixation,449.59599999999955,,,,,0,1,0,,,,,1,Task,Image3.PNG,1,
13,1641143407460,02/01/2022 17:10:07,1641143407618,0,02/01/2022 17:10:07,53563,21,task-xa72,,18261485,BLIND,5410548,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 96.0.1054.62,1123x632,1123x526,,Visual Search Click on Location,9,bothFirst,178,Right,178,Right,,,,,Spreadsheet1,Spreadsheet1,4,4,2,Screen 1,advancementZone,click_painting,4732.799999952316,,,click,1,0,1,0,606,246,,,1,Task,Image3.PNG,1,
14,1641143407681,02/01/2022 17:10:07,1641143407853,0,02/01/2022 17:10:07,53563,21,task-xa72,,18261485,BLIND,5410548,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 96.0.1054.62,1123x632,1123x526,,Visual Search Click on Location,9,bothFirst,178,Right,178,Right,,,,,Spreadsheet1,Spreadsheet1,4,4,2,Screen 1,advancementZone,click_painting,4967.899999976158,,,click limit reached,1,0,1,0,,,,,1,Task,Image3.PNG,1,
15,1641143414100,02/01/2022 17:10:14,1641143414265,0,02/01/2022 17:10:14,53563,21,task-xa72,,18261485,BLIND,5410548,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 96.0.1054.62,1123x632,1123x526,,Visual Search Click on Location,9,bothFirst,178,Right,178,Right,,,,,Spreadsheet1,Spreadsheet1,6,1,1,Screen 1,advancementZone,continue_button,6382.5,,,,,0,1,0,,,,,,Break,,,
16,1641143417902,02/01/2022 17:10:17,1641143418051,0,02/01/2022 17:10:18,53563,21,task-xa72,,18261485,BLIND,5410548,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 96.0.1054.62,1123x632,1123x526,,Visual Search Click on Location,9,bothFirst,178,Right,178,Right,,,,,Spreadsheet1,Spreadsheet1,7,1,1,Screen 3,Zone1,continue_button,3763.8000000715256,,,,,0,1,0,,,,,2,Task_paced,Image5_three.PNG,3,Find three Ys within 10 seconds
17,1641143418334,02/01/2022 17:10:18,1641143418494,0,02/01/2022 17:10:18,53563,21,task-xa72,,18261485,BLIND,5410548,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 96.0.1054.62,1123x632,1123x526,,Visual Search Click on Location,9,bothFirst,178,Right,178,Right,,,,,Spreadsheet1,Spreadsheet1,7,1,2,Screen 1,fixation,fixation,449.6889999999985,,,,,0,1,0,,,,,2,Task_paced,Image5_three.PNG,3,Find three Ys within 10 seconds
18,1641143420844,02/01/2022 17:10:20,1641143421018,0,02/01/2022 17:10:21,53563,21,task-xa72,,18261485,BLIND,5410548,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 96.0.1054.62,1123x632,1123x526,,Visual Search Click on Location,9,bothFirst,178,Right,178,Right,,,,,Spreadsheet1,Spreadsheet1,7,1,3,Screen 2,advancementZone,click_painting,2510.5,,,click,1,0,1,0,104,169,,,2,Task_paced,Image5_three.PNG,3,Find three Ys within 10 seconds
19,1641143423110,02/01/2022 17:10:23,1641143423270,0,02/01/2022 17:10:23,53563,21,task-xa72,,18261485,BLIND,5410548,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 96.0.1054.62,1123x632,1123x526,,Visual Search Click on Location,9,bothFirst,178,Right,178,Right,,,,,Spreadsheet1,Spreadsheet1,7,1,3,Screen 2,advancementZone,click_painting,4762.100000023842,,,click,2,0,1,0,355,28,,,2,Task_paced,Image5_three.PNG,3,Find three Ys within 10 seconds
20,1641143424209,02/01/2022 17:10:24,1641143424357,0,02/01/2022 17:10:24,53563,21,task-xa72,,18261485,BLIND,5410548,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 96.0.1054.62,1123x632,1123x526,,Visual Search Click on Location,9,bothFirst,178,Right,178,Right,,,,,Spreadsheet1,Spreadsheet1,7,1,3,Screen 2,advancementZone,click_painting,5849.100000023842,,,click,3,0,1,0,423,143,,,2,Task_paced,Image5_three.PNG,3,Find three Ys within 10 seconds
21,1641143424428,02/01/2022 17:10:24,1641143424592,0,02/01/2022 17:10:24,53563,21,task-xa72,,18261485,BLIND,5410548,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 96.0.1054.62,1123x632,1123x526,,Visual Search Click on Location,9,bothFirst,178,Right,178,Right,,,,,Spreadsheet1,Spreadsheet1,7,1,3,Screen 2,advancementZone,click_painting,6081.200000047684,,,click limit reached,3,0,1,0,,,,,2,Task_paced,Image5_three.PNG,3,Find three Ys within 10 seconds
22,1641143426970,02/01/2022 17:10:26,1641143427137,0,02/01/2022 17:10:27,53563,21,task-xa72,,18261485,BLIND,5410548,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 96.0.1054.62,1123x632,1123x526,,Visual Search Click on Location,9,bothFirst,178,Right,178,Right,,,,,Spreadsheet1,Spreadsheet1,8,2,1,Screen 3,Zone1,continue_button,2527.1999999284744,,,,,0,1,0,,,,,2,Task_paced,Image6_many.PNG,10,Find as many Ys as you can within 10 seconds
23,1641143427406,02/01/2022 17:10:27,1641143427570,0,02/01/2022 17:10:27,53563,21,task-xa72,,18261485,BLIND,5410548,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 96.0.1054.62,1123x632,1123x526,,Visual Search Click on Location,9,bothFirst,178,Right,178,Right,,,,,Spreadsheet1,Spreadsheet1,8,2,2,Screen 1,fixation,fixation,449.70700000000215,,,,,0,1,0,,,,,2,Task_paced,Image6_many.PNG,10,Find as many Ys as you can within 10 seconds
24,1641143429576,02/01/2022 17:10:29,1641143429748,0,02/01/2022 17:10:29,53563,21,task-xa72,,18261485,BLIND,5410548,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 96.0.1054.62,1123x632,1123x526,,Visual Search Click on Location,9,bothFirst,178,Right,178,Right,,,,,Spreadsheet1,Spreadsheet1,8,2,3,Screen 2,advancementZone,click_painting,2163.3000000715256,,,click,1,0,1,0,478,91,,,2,Task_paced,Image6_many.PNG,10,Find as many Ys as you can within 10 seconds
25,1641143430532,02/01/2022 17:10:30,1641143430704,0,02/01/2022 17:10:30,53563,21,task-xa72,,18261485,BLIND,5410548,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 96.0.1054.62,1123x632,1123x526,,Visual Search Click on Location,9,bothFirst,178,Right,178,Right,,,,,Spreadsheet1,Spreadsheet1,8,2,3,Screen 2,advancementZone,click_painting,3118.8000000715256,,,click,2,0,1,0,421,152,,,2,Task_paced,Image6_many.PNG,10,Find as many Ys as you can within 10 seconds
26,1641143431756,02/01/2022 17:10:31,1641143431930,0,02/01/2022 17:10:31,53563,21,task-xa72,,18261485,BLIND,5410548,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 96.0.1054.62,1123x632,1123x526,,Visual Search Click on Location,9,bothFirst,178,Right,178,Right,,,,,Spreadsheet1,Spreadsheet1,8,2,3,Screen 2,advancementZone,click_painting,4345.100000023842,,,click,3,0,1,0,352,31,,,2,Task_paced,Image6_many.PNG,10,Find as many Ys as you can within 10 seconds
