Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-qd1r,branch-4d91,branch-6e1m,branch-6mdr,branch-751i,branch-lwwt,branch-7gxz,branch-bbdp,branch-qi5c,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,VS_Puzzle,Clicks,Prompt
26,1636898074294,14/11/2021 13:54:34,1636898084448,0,14/11/2021 13:54:44,53563,20,task-i37h,,17143737,BLIND,5063232,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 95.0.1020.53,1536x864,1519x754,,Visual Search Click on Location,9,oneFirst,,,,,163,Right,163,Right,Spreadsheet1,Spreadsheet1,7,2,3,Screen 2,advancementZone,click_painting,7456.899999999907,,,click,3,0,1,0,109,169,,,2,Task_paced,Image5_three.PNG,3,Find three Ys within 10 seconds
27,1636898074533,14/11/2021 13:54:34,1636898084698,0,14/11/2021 13:54:44,53563,20,task-i37h,,17143737,BLIND,5063232,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 95.0.1020.53,1536x864,1519x754,,Visual Search Click on Location,9,oneFirst,,,,,163,Right,163,Right,Spreadsheet1,Spreadsheet1,7,2,3,Screen 2,advancementZone,click_painting,7706.5,,,click limit reached,3,0,1,0,,,,,2,Task_paced,Image5_three.PNG,3,Find three Ys within 10 seconds
28,1636898077339,14/11/2021 13:54:37,1636898087498,0,14/11/2021 13:54:47,53563,20,task-i37h,,17143737,BLIND,5063232,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 95.0.1020.53,1536x864,1519x754,,Visual Search Click on Location,9,oneFirst,,,,,163,Right,163,Right,Spreadsheet1,Spreadsheet1,9,1,1,Screen 1,advancementZone,continue_button,2789.7000000001863,,,,,0,1,0,,,,,,End,,,
29,1636898077419,14/11/2021 13:54:37,1636898087503,0,14/11/2021 13:54:47,53563,20,task-i37h,,17143737,BLIND,5063232,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 95.0.1020.53,1536x864,1519x754,,Visual Search Click on Location,9,oneFirst,,,,,163,Right,163,Right,Spreadsheet1,,,END TASK,,,,,179122,,,,,0,1,0,,,,,,,,,
1,1637573751095,22/11/2021 09:35:51,1637573751097,0,22/11/2021 09:35:51,53563,20,task-i37h,,17366176,BLIND,5123950,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 96.0.4664.45,1600x900,1600x757,,Visual Search Click on Location,9,oneFirst,,,,,183,Right,183,Right,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,
2,1637573774002,22/11/2021 09:36:14,1637573774023,0,22/11/2021 09:36:14,53563,20,task-i37h,,17366176,BLIND,5123950,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 96.0.4664.45,1600x900,1600x757,,Visual Search Click on Location,9,oneFirst,,,,,183,Right,183,Right,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,22870.69999999972,,,,,0,1,0,,,,,,Instructions,,,
3,1637573774404,22/11/2021 09:36:14,1637573774456,0,22/11/2021 09:36:14,53563,20,task-i37h,,17366176,BLIND,5123950,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 96.0.4664.45,1600x900,1600x757,,Visual Search Click on Location,9,oneFirst,,,,,183,Right,183,Right,Spreadsheet1,Spreadsheet1,5,1,1,Screen 2,fixation,fixation,449.98999999999796,,,,,0,1,0,,,,,1,Task,Image4.PNG,1,
4,1637573820402,22/11/2021 09:37:00,1637573820443,0,22/11/2021 09:37:00,53563,20,task-i37h,,17366176,BLIND,5123950,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 96.0.4664.45,1600x900,1600x757,,Visual Search Click on Location,9,oneFirst,,,,,183,Right,183,Right,Spreadsheet1,Spreadsheet1,5,1,2,Screen 1,advancementZone,click_painting,45980,,,click,1,0,1,0,483,92,,,1,Task,Image4.PNG,1,
5,1637573820617,22/11/2021 09:37:00,1637573820688,0,22/11/2021 09:37:00,53563,20,task-i37h,,17366176,BLIND,5123950,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 96.0.4664.45,1600x900,1600x757,,Visual Search Click on Location,9,oneFirst,,,,,183,Right,183,Right,Spreadsheet1,Spreadsheet1,5,1,2,Screen 1,advancementZone,click_painting,46225.30000000028,,,click limit reached,1,0,1,0,,,,,1,Task,Image4.PNG,1,
6,1637573821075,22/11/2021 09:37:01,1637573821139,0,22/11/2021 09:37:01,53563,20,task-i37h,,17366176,BLIND,5123950,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 96.0.4664.45,1600x900,1600x757,,Visual Search Click on Location,9,oneFirst,,,,,183,Right,183,Right,Spreadsheet1,Spreadsheet1,2,2,1,Screen 2,fixation,fixation,449.9910000000091,,,,,0,1,0,,,,,1,Task,Image1.PNG,1,
7,1637573855809,22/11/2021 09:37:35,1637573855864,0,22/11/2021 09:37:35,53563,20,task-i37h,,17366176,BLIND,5123950,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 96.0.4664.45,1600x900,1600x757,,Visual Search Click on Location,9,oneFirst,,,,,183,Right,183,Right,Spreadsheet1,Spreadsheet1,2,2,2,Screen 1,advancementZone,click_painting,34721.200000000186,,,click,1,0,1,0,497,120,,,1,Task,Image1.PNG,1,
8,1637573856076,22/11/2021 09:37:36,1637573856103,0,22/11/2021 09:37:36,53563,20,task-i37h,,17366176,BLIND,5123950,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 96.0.4664.45,1600x900,1600x757,,Visual Search Click on Location,9,oneFirst,,,,,183,Right,183,Right,Spreadsheet1,Spreadsheet1,2,2,2,Screen 1,advancementZone,click_painting,34960.30000000028,,,click limit reached,1,0,1,0,,,,,1,Task,Image1.PNG,1,
9,1637573856493,22/11/2021 09:37:36,1637573856553,0,22/11/2021 09:37:36,53563,20,task-i37h,,17366176,BLIND,5123950,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 96.0.4664.45,1600x900,1600x757,,Visual Search Click on Location,9,oneFirst,,,,,183,Right,183,Right,Spreadsheet1,Spreadsheet1,3,3,1,Screen 2,fixation,fixation,449.9780000000028,,,,,0,1,0,,,,,1,Task,Image2.PNG,1,
10,1637573888335,22/11/2021 09:38:08,1637573888389,0,22/11/2021 09:38:08,53563,20,task-i37h,,17366176,BLIND,5123950,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 96.0.4664.45,1600x900,1600x757,,Visual Search Click on Location,9,oneFirst,,,,,183,Right,183,Right,Spreadsheet1,Spreadsheet1,3,3,2,Screen 1,advancementZone,click_painting,31847.5,,,click,1,0,1,0,166,209,,,1,Task,Image2.PNG,1,
11,1637573888599,22/11/2021 09:38:08,1637573888636,0,22/11/2021 09:38:08,53563,20,task-i37h,,17366176,BLIND,5123950,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 96.0.4664.45,1600x900,1600x757,,Visual Search Click on Location,9,oneFirst,,,,,183,Right,183,Right,Spreadsheet1,Spreadsheet1,3,3,2,Screen 1,advancementZone,click_painting,32094,,,click limit reached,1,0,1,0,,,,,1,Task,Image2.PNG,1,
12,1637573889039,22/11/2021 09:38:09,1637573889085,0,22/11/2021 09:38:09,53563,20,task-i37h,,17366176,BLIND,5123950,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 96.0.4664.45,1600x900,1600x757,,Visual Search Click on Location,9,oneFirst,,,,,183,Right,183,Right,Spreadsheet1,Spreadsheet1,4,4,1,Screen 2,fixation,fixation,449.99300000001676,,,,,0,1,0,,,,,1,Task,Image3.PNG,1,
13,1637573911928,22/11/2021 09:38:31,1637573911973,0,22/11/2021 09:38:31,53563,20,task-i37h,,17366176,BLIND,5123950,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 96.0.4664.45,1600x900,1600x757,,Visual Search Click on Location,9,oneFirst,,,,,183,Right,183,Right,Spreadsheet1,Spreadsheet1,4,4,2,Screen 1,advancementZone,click_painting,22881.80000000028,,,click,1,0,1,0,612,245,,,1,Task,Image3.PNG,1,
14,1637573912151,22/11/2021 09:38:32,1637573912218,0,22/11/2021 09:38:32,53563,20,task-i37h,,17366176,BLIND,5123950,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 96.0.4664.45,1600x900,1600x757,,Visual Search Click on Location,9,oneFirst,,,,,183,Right,183,Right,Spreadsheet1,Spreadsheet1,4,4,2,Screen 1,advancementZone,click_painting,23126.899999999907,,,click limit reached,1,0,1,0,,,,,1,Task,Image3.PNG,1,
15,1637573953873,22/11/2021 09:39:13,1637573953916,0,22/11/2021 09:39:13,53563,20,task-i37h,,17366176,BLIND,5123950,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 96.0.4664.45,1600x900,1600x757,,Visual Search Click on Location,9,oneFirst,,,,,183,Right,183,Right,Spreadsheet1,Spreadsheet1,6,1,1,Screen 1,advancementZone,continue_button,41685.39999999944,,,,,0,1,0,,,,,,Break,,,
16,1637573958774,22/11/2021 09:39:18,1637573958820,0,22/11/2021 09:39:18,53563,20,task-i37h,,17366176,BLIND,5123950,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 96.0.4664.45,1600x900,1600x757,,Visual Search Click on Location,9,oneFirst,,,,,183,Right,183,Right,Spreadsheet1,Spreadsheet1,7,1,1,Screen 3,Zone1,continue_button,4890.600000000559,,,,,0,1,0,,,,,2,Task_paced,Image5_three.PNG,3,Find three Ys within 10 seconds
17,1637573959242,22/11/2021 09:39:19,1637573959267,0,22/11/2021 09:39:19,53563,20,task-i37h,,17366176,BLIND,5123950,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 96.0.4664.45,1600x900,1600x757,,Visual Search Click on Location,9,oneFirst,,,,,183,Right,183,Right,Spreadsheet1,Spreadsheet1,7,1,2,Screen 1,fixation,fixation,449.99499999999534,,,,,0,1,0,,,,,2,Task_paced,Image5_three.PNG,3,Find three Ys within 10 seconds
18,1637573962081,22/11/2021 09:39:22,1637573962099,0,22/11/2021 09:39:22,53563,20,task-i37h,,17366176,BLIND,5123950,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 96.0.4664.45,1600x900,1600x757,,Visual Search Click on Location,9,oneFirst,,,,,183,Right,183,Right,Spreadsheet1,Spreadsheet1,7,1,3,Screen 2,advancementZone,click_painting,2824.7999999998137,,,click,1,0,1,0,410,146,,,2,Task_paced,Image5_three.PNG,3,Find three Ys within 10 seconds
19,1637573964628,22/11/2021 09:39:24,1637573964683,0,22/11/2021 09:39:24,53563,20,task-i37h,,17366176,BLIND,5123950,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 96.0.4664.45,1600x900,1600x757,,Visual Search Click on Location,9,oneFirst,,,,,183,Right,183,Right,Spreadsheet1,Spreadsheet1,7,1,3,Screen 2,advancementZone,click_painting,5409,,,click,2,0,1,0,358,26,,,2,Task_paced,Image5_three.PNG,3,Find three Ys within 10 seconds
20,1637573968382,22/11/2021 09:39:28,1637573968426,0,22/11/2021 09:39:28,53563,20,task-i37h,,17366176,BLIND,5123950,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 96.0.4664.45,1600x900,1600x757,,Visual Search Click on Location,9,oneFirst,,,,,183,Right,183,Right,Spreadsheet1,Spreadsheet1,7,1,3,Screen 2,advancementZone,click_painting,9152.600000000559,,,click,3,0,1,0,112,167,,,2,Task_paced,Image5_three.PNG,3,Find three Ys within 10 seconds
21,1637573968619,22/11/2021 09:39:28,1637573968669,0,22/11/2021 09:39:28,53563,20,task-i37h,,17366176,BLIND,5123950,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 96.0.4664.45,1600x900,1600x757,,Visual Search Click on Location,9,oneFirst,,,,,183,Right,183,Right,Spreadsheet1,Spreadsheet1,7,1,3,Screen 2,advancementZone,click_painting,9393.200000000186,,,click limit reached,3,0,1,0,,,,,2,Task_paced,Image5_three.PNG,3,Find three Ys within 10 seconds
22,1637573972832,22/11/2021 09:39:32,1637573972866,0,22/11/2021 09:39:32,53563,20,task-i37h,,17366176,BLIND,5123950,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 96.0.4664.45,1600x900,1600x757,,Visual Search Click on Location,9,oneFirst,,,,,183,Right,183,Right,Spreadsheet1,Spreadsheet1,8,2,1,Screen 3,Zone1,continue_button,4189.300000000745,,,,,0,1,0,,,,,2,Task_paced,Image6_many.PNG,10,Find as many Ys as you can within 10 seconds
23,1637573973271,22/11/2021 09:39:33,1637573973300,0,22/11/2021 09:39:33,53563,20,task-i37h,,17366176,BLIND,5123950,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 96.0.4664.45,1600x900,1600x757,,Visual Search Click on Location,9,oneFirst,,,,,183,Right,183,Right,Spreadsheet1,Spreadsheet1,8,2,2,Screen 1,fixation,fixation,449.9860000000044,,,,,0,1,0,,,,,2,Task_paced,Image6_many.PNG,10,Find as many Ys as you can within 10 seconds
24,1637573976397,22/11/2021 09:39:36,1637573976434,0,22/11/2021 09:39:36,53563,20,task-i37h,,17366176,BLIND,5123950,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 96.0.4664.45,1600x900,1600x757,,Visual Search Click on Location,9,oneFirst,,,,,183,Right,183,Right,Spreadsheet1,Spreadsheet1,8,2,3,Screen 2,advancementZone,click_painting,3128.100000000559,,,click,1,0,1,0,100,174,,,2,Task_paced,Image6_many.PNG,10,Find as many Ys as you can within 10 seconds
25,1637573982861,22/11/2021 09:39:42,1637573982898,0,22/11/2021 09:39:42,53563,20,task-i37h,,17366176,BLIND,5123950,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 96.0.4664.45,1600x900,1600x757,,Visual Search Click on Location,9,oneFirst,,,,,183,Right,183,Right,Spreadsheet1,Spreadsheet1,8,2,3,Screen 2,advancementZone,click_painting,9592.300000000745,,,click,2,0,1,0,350,35,,,2,Task_paced,Image6_many.PNG,10,Find as many Ys as you can within 10 seconds
26,1637573983252,22/11/2021 09:39:43,1637573983302,0,22/11/2021 09:39:43,53563,20,task-i37h,,17366176,BLIND,5123950,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 96.0.4664.45,1600x900,1600x757,,Visual Search Click on Location,9,oneFirst,,,,,183,Right,183,Right,Spreadsheet1,Spreadsheet1,8,2,3,Screen 2,Zone1,timelimit_screen,9999.871000000014,,,,,0,1,0,,,1,,2,Task_paced,Image6_many.PNG,10,Find as many Ys as you can within 10 seconds
27,1637573987564,22/11/2021 09:39:47,1637573987610,0,22/11/2021 09:39:47,53563,20,task-i37h,,17366176,BLIND,5123950,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 96.0.4664.45,1600x900,1600x757,,Visual Search Click on Location,9,oneFirst,,,,,183,Right,183,Right,Spreadsheet1,Spreadsheet1,9,1,1,Screen 1,advancementZone,continue_button,4300.5,,,,,0,1,0,,,,,,End,,,
28,1637573987673,22/11/2021 09:39:47,1637573987614,0,22/11/2021 09:39:47,53563,20,task-i37h,,17366176,BLIND,5123950,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 96.0.4664.45,1600x900,1600x757,,Visual Search Click on Location,9,oneFirst,,,,,183,Right,183,Right,Spreadsheet1,,,END TASK,,,,,236517,,,,,0,1,0,,,,,,,,,
1,1637601322013,22/11/2021 17:15:22,1637601321872,0,22/11/2021 17:15:21,53563,20,task-i37h,,17381408,BLIND,5128386,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 96.0.1054.29,1536x864,1536x722,,Visual Search Click on Location,9,oneFirst,,,,,173,Right,173,Right,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,
2,1637601329532,22/11/2021 17:15:29,1637601329469,0,22/11/2021 17:15:29,53563,20,task-i37h,,17381408,BLIND,5128386,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 96.0.1054.29,1536x864,1519x722,,Visual Search Click on Location,9,oneFirst,,,,,173,Right,173,Right,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,7533.89999999851,,,,,0,1,0,,,,,,Instructions,,,
3,1637601330067,22/11/2021 17:15:30,1637601329895,0,22/11/2021 17:15:29,53563,20,task-i37h,,17381408,BLIND,5128386,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 96.0.1054.29,1536x864,1519x722,,Visual Search Click on Location,9,oneFirst,,,,,173,Right,173,Right,Spreadsheet1,Spreadsheet1,3,1,1,Screen 2,fixation,fixation,449.9449999999997,,,,,0,1,0,,,,,1,Task,Image2.PNG,1,
4,1637601342745,22/11/2021 17:15:42,1637601342650,0,22/11/2021 17:15:42,53563,20,task-i37h,,17381408,BLIND,5128386,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 96.0.1054.29,1536x864,1519x722,,Visual Search Click on Location,9,oneFirst,,,,,173,Right,173,Right,Spreadsheet1,Spreadsheet1,3,1,2,Screen 1,advancementZone,click_painting,12742.39999999851,,,click,1,0,1,0,174,209,,,1,Task,Image2.PNG,1,
5,1637601343042,22/11/2021 17:15:43,1637601342877,0,22/11/2021 17:15:42,53563,20,task-i37h,,17381408,BLIND,5128386,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 96.0.1054.29,1536x864,1519x722,,Visual Search Click on Location,9,oneFirst,,,,,173,Right,173,Right,Spreadsheet1,Spreadsheet1,3,1,2,Screen 1,advancementZone,click_painting,12969.70000000298,,,click limit reached,1,0,1,0,,,,,1,Task,Image2.PNG,1,
6,1637601343870,22/11/2021 17:15:43,1637601343329,0,22/11/2021 17:15:43,53563,20,task-i37h,,17381408,BLIND,5128386,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 96.0.1054.29,1536x864,1519x722,,Visual Search Click on Location,9,oneFirst,,,,,173,Right,173,Right,Spreadsheet1,Spreadsheet1,4,2,1,Screen 2,fixation,fixation,450.0509999999995,,,,,0,1,0,,,,,1,Task,Image3.PNG,1,
7,1637601350426,22/11/2021 17:15:50,1637601350306,0,22/11/2021 17:15:50,53563,20,task-i37h,,17381408,BLIND,5128386,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 96.0.1054.29,1536x864,1519x722,,Visual Search Click on Location,9,oneFirst,,,,,173,Right,173,Right,Spreadsheet1,Spreadsheet1,4,2,2,Screen 1,advancementZone,click_painting,6960.70000000298,,,click,1,0,1,0,592,255,,,1,Task,Image3.PNG,1,
8,1637601350638,22/11/2021 17:15:50,1637601350543,0,22/11/2021 17:15:50,53563,20,task-i37h,,17381408,BLIND,5128386,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 96.0.1054.29,1536x864,1519x722,,Visual Search Click on Location,9,oneFirst,,,,,173,Right,173,Right,Spreadsheet1,Spreadsheet1,4,2,2,Screen 1,advancementZone,click_painting,7197.60000000149,,,click limit reached,1,0,1,0,,,,,1,Task,Image3.PNG,1,
9,1637601351075,22/11/2021 17:15:51,1637601350994,0,22/11/2021 17:15:50,53563,20,task-i37h,,17381408,BLIND,5128386,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 96.0.1054.29,1536x864,1519x722,,Visual Search Click on Location,9,oneFirst,,,,,173,Right,173,Right,Spreadsheet1,Spreadsheet1,2,3,1,Screen 2,fixation,fixation,449.95500000000175,,,,,0,1,0,,,,,1,Task,Image1.PNG,1,
10,1637601357333,22/11/2021 17:15:57,1637601356936,0,22/11/2021 17:15:56,53563,20,task-i37h,,17381408,BLIND,5128386,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 96.0.1054.29,1536x864,1519x722,,Visual Search Click on Location,9,oneFirst,,,,,173,Right,173,Right,Spreadsheet1,Spreadsheet1,2,3,2,Screen 1,advancementZone,click_painting,5931,,,click,1,0,1,0,501,117,,,1,Task,Image1.PNG,1,
11,1637601357471,22/11/2021 17:15:57,1637601357178,0,22/11/2021 17:15:57,53563,20,task-i37h,,17381408,BLIND,5128386,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 96.0.1054.29,1536x864,1519x722,,Visual Search Click on Location,9,oneFirst,,,,,173,Right,173,Right,Spreadsheet1,Spreadsheet1,2,3,2,Screen 1,advancementZone,click_painting,6172.20000000298,,,click limit reached,1,0,1,0,,,,,1,Task,Image1.PNG,1,
12,1637601357818,22/11/2021 17:15:57,1637601357628,0,22/11/2021 17:15:57,53563,20,task-i37h,,17381408,BLIND,5128386,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 96.0.1054.29,1536x864,1519x722,,Visual Search Click on Location,9,oneFirst,,,,,173,Right,173,Right,Spreadsheet1,Spreadsheet1,5,4,1,Screen 2,fixation,fixation,450.1140000000014,,,,,0,1,0,,,,,1,Task,Image4.PNG,1,
13,1637601360711,22/11/2021 17:16:00,1637601360610,0,22/11/2021 17:16:00,53563,20,task-i37h,,17381408,BLIND,5128386,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 96.0.1054.29,1536x864,1519x722,,Visual Search Click on Location,9,oneFirst,,,,,173,Right,173,Right,Spreadsheet1,Spreadsheet1,5,4,2,Screen 1,advancementZone,click_painting,2965.60000000149,,,click,1,0,1,0,481,88,,,1,Task,Image4.PNG,1,
14,1637601360930,22/11/2021 17:16:00,1637601360843,0,22/11/2021 17:16:00,53563,20,task-i37h,,17381408,BLIND,5128386,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 96.0.1054.29,1536x864,1519x722,,Visual Search Click on Location,9,oneFirst,,,,,173,Right,173,Right,Spreadsheet1,Spreadsheet1,5,4,2,Screen 1,advancementZone,click_painting,3198.5,,,click limit reached,1,0,1,0,,,,,1,Task,Image4.PNG,1,
15,1637601367825,22/11/2021 17:16:07,1637601367726,0,22/11/2021 17:16:07,53563,20,task-i37h,,17381408,BLIND,5128386,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 96.0.1054.29,1536x864,1519x722,,Visual Search Click on Location,9,oneFirst,,,,,173,Right,173,Right,Spreadsheet1,Spreadsheet1,6,1,1,Screen 1,advancementZone,continue_button,6863.5,,,,,0,1,0,,,,,,Break,,,
16,1637601370518,22/11/2021 17:16:10,1637601370424,0,22/11/2021 17:16:10,53563,20,task-i37h,,17381408,BLIND,5128386,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 96.0.1054.29,1536x864,1519x722,,Visual Search Click on Location,9,oneFirst,,,,,173,Right,173,Right,Spreadsheet1,Spreadsheet1,7,1,1,Screen 3,Zone1,continue_button,2676.10000000149,,,,,0,1,0,,,,,2,Task_paced,Image5_three.PNG,3,Find three Ys within 10 seconds
17,1637601370956,22/11/2021 17:16:10,1637601370860,0,22/11/2021 17:16:10,53563,20,task-i37h,,17381408,BLIND,5128386,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 96.0.1054.29,1536x864,1519x722,,Visual Search Click on Location,9,oneFirst,,,,,173,Right,173,Right,Spreadsheet1,Spreadsheet1,7,1,2,Screen 1,fixation,fixation,450.11099999999715,,,,,0,1,0,,,,,2,Task_paced,Image5_three.PNG,3,Find three Ys within 10 seconds
18,1637601372670,22/11/2021 17:16:12,1637601372561,0,22/11/2021 17:16:12,53563,20,task-i37h,,17381408,BLIND,5128386,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 96.0.1054.29,1536x864,1519x722,,Visual Search Click on Location,9,oneFirst,,,,,173,Right,173,Right,Spreadsheet1,Spreadsheet1,7,1,3,Screen 2,advancementZone,click_painting,1683.3999999985099,,,click,1,0,1,0,360,36,,,2,Task_paced,Image5_three.PNG,3,Find three Ys within 10 seconds
19,1637601375003,22/11/2021 17:16:15,1637601374897,0,22/11/2021 17:16:14,53563,20,task-i37h,,17381408,BLIND,5128386,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 96.0.1054.29,1536x864,1519x722,,Visual Search Click on Location,9,oneFirst,,,,,173,Right,173,Right,Spreadsheet1,Spreadsheet1,7,1,3,Screen 2,advancementZone,click_painting,4019.2999999970198,,,click,2,0,1,0,420,157,,,2,Task_paced,Image5_three.PNG,3,Find three Ys within 10 seconds
20,1637601379430,22/11/2021 17:16:19,1637601379227,0,22/11/2021 17:16:19,53563,20,task-i37h,,17381408,BLIND,5128386,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 96.0.1054.29,1536x864,1519x722,,Visual Search Click on Location,9,oneFirst,,,,,173,Right,173,Right,Spreadsheet1,Spreadsheet1,7,1,3,Screen 2,advancementZone,click_painting,8349,,,click,3,0,1,0,93,173,,,2,Task_paced,Image5_three.PNG,3,Find three Ys within 10 seconds
21,1637601379560,22/11/2021 17:16:19,1637601379459,0,22/11/2021 17:16:19,53563,20,task-i37h,,17381408,BLIND,5128386,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 96.0.1054.29,1536x864,1519x722,,Visual Search Click on Location,9,oneFirst,,,,,173,Right,173,Right,Spreadsheet1,Spreadsheet1,7,1,3,Screen 2,advancementZone,click_painting,8580.10000000149,,,click limit reached,3,0,1,0,,,,,2,Task_paced,Image5_three.PNG,3,Find three Ys within 10 seconds
22,1637601382888,22/11/2021 17:16:22,1637601382688,0,22/11/2021 17:16:22,53563,20,task-i37h,,17381408,BLIND,5128386,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 96.0.1054.29,1536x864,1519x722,,Visual Search Click on Location,9,oneFirst,,,,,173,Right,173,Right,Spreadsheet1,Spreadsheet1,8,2,1,Screen 3,Zone1,continue_button,3219,,,,,0,1,0,,,,,2,Task_paced,Image6_many.PNG,10,Find as many Ys as you can within 10 seconds
23,1637601383238,22/11/2021 17:16:23,1637601383127,0,22/11/2021 17:16:23,53563,20,task-i37h,,17381408,BLIND,5128386,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 96.0.1054.29,1536x864,1519x722,,Visual Search Click on Location,9,oneFirst,,,,,173,Right,173,Right,Spreadsheet1,Spreadsheet1,8,2,2,Screen 1,fixation,fixation,449.91999999999825,,,,,0,1,0,,,,,2,Task_paced,Image6_many.PNG,10,Find as many Ys as you can within 10 seconds
24,1637601385935,22/11/2021 17:16:25,1637601385831,0,22/11/2021 17:16:25,53563,20,task-i37h,,17381408,BLIND,5128386,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 96.0.1054.29,1536x864,1519x722,,Visual Search Click on Location,9,oneFirst,,,,,173,Right,173,Right,Spreadsheet1,Spreadsheet1,8,2,3,Screen 2,advancementZone,click_painting,2687.39999999851,,,click,1,0,1,0,99,174,,,2,Task_paced,Image6_many.PNG,10,Find as many Ys as you can within 10 seconds
25,1637601387792,22/11/2021 17:16:27,1637601387686,0,22/11/2021 17:16:27,53563,20,task-i37h,,17381408,BLIND,5128386,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 96.0.1054.29,1536x864,1519x722,,Visual Search Click on Location,9,oneFirst,,,,,173,Right,173,Right,Spreadsheet1,Spreadsheet1,8,2,3,Screen 2,advancementZone,click_painting,4542.29999999702,,,click,2,0,1,0,161,58,,,2,Task_paced,Image6_many.PNG,10,Find as many Ys as you can within 10 seconds
